Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CLE,1970,QB,Bill Nelsen,29,7,12,"159 for 313, 2,156 yards, 16 td, 16 int, & 7 rushes for -4 yards and 0 td",,Starters_1
CLE,1970,RB,Leroy Kelly*,28,6,13,"206 rushes for 656 yards, 6 td, & 24 catches for 311 yards and 2 td",,Starters_1
CLE,1970,FB,Bo Scott,27,1,13,"151 rushes for 625 yards, 7 td, & 40 catches for 351 yards and 4 td",,Starters_1
CLE,1970,WR,Gary Collins,30,8,11,"26 catches for 351 yards, 4 td",,Starters_1
CLE,1970,WR,Fair Hooker,23,1,13,"28 catches for 490 yards, 2 td",,Starters_1
CLE,1970,TE,Milt Morin,28,4,11,"37 catches for 611 yards, 1 td, & 1 rush for 2 yards and 0 td",,Starters_1
CLE,1970,LT,Dick Schafrath,33,11,14,1 fumble recovered,,Starters_1
CLE,1970,LG,John Demarie,25,3,14,,,Starters_1
CLE,1970,C,Fred Hoaglin,26,4,14,,,Starters_1
CLE,1970,RG,Gene Hickerson*,35,12,14,,,Starters_1
CLE,1970,RT,Joe Taffoni,25,3,14,,,Starters_1
CLE,1970,LDE,Ron Snidow,29,7,9,,,Starters_1
CLE,1970,LDT,Walter Johnson,28,5,14,"1 interception, 0 fumbles recovered",,Starters_1
CLE,1970,RDT,Jerry Sherk,22,Rook,14,"0 interceptions, 2 fumbles recovered",,Starters_1
CLE,1970,RDE,Jack Gregory,26,3,14,"0 interceptions, 1 fumble recovered",,Starters_1
CLE,1970,LLB,Jim Houston*,33,10,14,"1 interception, 1 fumble recovered",,Starters_1
CLE,1970,MLB,Dale Lindsey,27,5,8,"2 interceptions, 1 fumble recovered",,Starters_1
CLE,1970,RLB,Billy Andrews,25,3,10,"1 interception, 1 fumble recovered",,Starters_1
CLE,1970,LCB,Erich Barnes,35,12,14,"5 interceptions, 1 fumble recovered",,Starters_1
CLE,1970,RCB,Walt Sumner,23,1,12,"4 interceptions, 0 fumbles recovered",,Starters_1
CLE,1970,SS,Ernie Kellermann,27,4,14,"1 interception, 1 fumble recovered",,Starters_1
CLE,1970,FS,Mike Howell,27,5,14,"1 interception, 1 fumble recovered",,Starters_1
