Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Deshaun Watson,28,6,6,"105 for 171, 1,115 yards, 7 td, 4 int, & 26 rushes for 142 yards and 1 td",,Starters_1,CLE,2023,2025-08-15 19:03:23
RB,Jerome Ford,24,1,12,"204 rushes for 813 yards, 4 td, & 44 catches for 319 yards and 5 td",,Starters_1,CLE,2023,2025-08-15 19:03:23
WR,Amari Cooper*,29,8,15,"72 catches for 1,250 yards, 5 td",,Starters_1,CLE,2023,2025-08-15 19:03:23
WR,Elijah Moore,23,2,12,"59 catches for 640 yards, 2 td, & 9 rushes for 11 yards and 0 td",,Starters_1,CLE,2023,2025-08-15 19:03:23
TE,Harrison Bryant,25,3,9,"13 catches for 81 yards, 3 td, & 5 rushes for 8 yards and 0 td",,Starters_1,CLE,2023,2025-08-15 19:03:23
TE,David Njoku*,27,6,16,"81 catches for 882 yards, 6 td",,Starters_1,CLE,2023,2025-08-15 19:03:23
LT,Geron Christian,27,5,9,,,Starters_1,CLE,2023,2025-08-15 19:03:23
LG,Joel Bitonio*,32,9,15,,,Starters_1,CLE,2023,2025-08-15 19:03:23
C,Ethan Pocic,28,6,15,,,Starters_1,CLE,2023,2025-08-15 19:03:23
RG,Wyatt Teller*,29,5,16,1 fumble recovered,,Starters_1,CLE,2023,2025-08-15 19:03:23
RT,Dawand Jones,22,Rook,9,1 fumble recovered,,Starters_1,CLE,2023,2025-08-15 19:03:23
LDE,Myles Garrett*+,28,6,16,"14.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
LDT,Dalvin Tomlinson,29,6,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
RDT,Jordan Elliott,26,3,14,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
RDE,Za'Darius Smith,31,8,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
LLB,Jeremiah Owusu-Koramoah*,24,2,13,"3.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
MLB,Anthony Walker,28,6,12,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
RLB,Sione Takitaki,28,4,7,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
LCB,Greg Newsome II,23,2,13,"0.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
RCB,Denzel Ward*,26,5,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
SS,Grant Delpit,25,2,13,"1.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,CLE,2023,2025-08-15 19:03:23
FS,Juan Thornhill,28,4,11,,,Starters_1,CLE,2023,2025-08-15 19:03:23
