Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Baker Mayfield,23,Rook,13,"310 for 486, 3,725 yards, 27 td, 14 int, & 39 rushes for 131 yards and 0 td",,Starters_1,CLE,2018,2025-08-15 19:02:40
RB,Nick Chubb,23,Rook,9,"192 rushes for 996 yards, 8 td, & 20 catches for 149 yards and 2 td",,Starters_1,CLE,2018,2025-08-15 19:02:40
WR,Antonio Callaway,21,Rook,11,"43 catches for 586 yards, 5 td, & 2 rushes for 7 yards and 0 td",,Starters_1,CLE,2018,2025-08-15 19:02:40
WR,Jarvis Landry*,26,4,14,"81 catches for 976 yards, 4 td, & 3 rushes for 60 yards and 1 td",,Starters_1,CLE,2018,2025-08-15 19:02:40
TE,Darren Fells,32,4,11,"11 catches for 117 yards, 3 td",,Starters_1,CLE,2018,2025-08-15 19:02:40
TE,David Njoku,22,1,14,"56 catches for 639 yards, 4 td",,Starters_1,CLE,2018,2025-08-15 19:02:40
LT,Greg Robinson,26,4,8,,,Starters_1,CLE,2018,2025-08-15 19:02:40
LG,Joel Bitonio*,27,4,16,2 fumbles recovered,,Starters_1,CLE,2018,2025-08-15 19:02:40
C,J.C. Tretter,27,4,16,,,Starters_1,CLE,2018,2025-08-15 19:02:40
RG,Kevin Zeitler,28,6,16,,,Starters_1,CLE,2018,2025-08-15 19:02:40
RT,Chris Hubbard,27,4,16,,,Starters_1,CLE,2018,2025-08-15 19:02:40
LDE,Myles Garrett*,23,1,16,"13.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
LDT,Larry Ogunjobi,24,1,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
RDT,Trevon Coley,24,1,14,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
RDE,Emmanuel Ogbah,25,2,14,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
LLB,Genard Avery,23,Rook,5,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
MLB,Joe Schobert,25,2,13,"3.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
RLB,Jamie Collins,29,5,16,"4.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
LCB,Denzel Ward*,21,Rook,12,"0.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
RCB,T.J. Carrie,28,4,8,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
SS,Damarious Randall,26,3,15,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
FS,Jabrill Peppers,23,1,16,"1.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1,CLE,2018,2025-08-15 19:02:40
