Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,DeShone Kizer,21,Rook,15,"255 for 476, 2,894 yards, 11 td, 22 int, & 77 rushes for 419 yards and 5 td",,Starters_1,CLE,2017,2025-08-15 19:02:33
RB,Isaiah Crowell,24,3,16,"206 rushes for 853 yards, 2 td, & 28 catches for 182 yards and 0 td",,Starters_1,CLE,2017,2025-08-15 19:02:33
FB,Danny Vitale,24,1,6,"0 rushes for yards, 0 td, & 3 catches for 19 yards and 0 td",,Starters_1,CLE,2017,2025-08-15 19:02:33
WR,Corey Coleman,23,1,8,"23 catches for 305 yards, 2 td",,Starters_1,CLE,2017,2025-08-15 19:02:33
WR,Ricardo Louis,23,1,9,"27 catches for 357 yards, 0 td",,Starters_1,CLE,2017,2025-08-15 19:02:33
TE,Randall Telfer,25,1,14,"3 catches for 36 yards, 0 td",,Starters_1,CLE,2017,2025-08-15 19:02:33
LT,Spencer Drango,25,1,10,,,Starters_1,CLE,2017,2025-08-15 19:02:33
LG,Joel Bitonio,26,3,16,,,Starters_1,CLE,2017,2025-08-15 19:02:33
C,J.C. Tretter,26,3,16,1 fumble recovered,,Starters_1,CLE,2017,2025-08-15 19:02:33
RG,Kevin Zeitler,27,5,16,,,Starters_1,CLE,2017,2025-08-15 19:02:33
RT,Shon Coleman,26,1,16,,,Starters_1,CLE,2017,2025-08-15 19:02:33
LDE,Myles Garrett,22,Rook,9,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
LDT,Trevon Coley,23,1,15,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
RDT,Danny Shelton,24,2,14,,,Starters_1,CLE,2017,2025-08-15 19:02:33
RDE,Emmanuel Ogbah,24,1,10,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
LLB,Christian Kirksey,25,3,16,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
MLB,Joe Schobert*,24,1,16,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
RLB,James Burgess,23,1,9,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
LCB,Jason McCourty,30,8,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
RCB,Jamar Taylor,27,4,15,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
SS,Jabrill Peppers,22,Rook,13,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
FS,Derrick Kindred,24,1,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CLE,2017,2025-08-15 19:02:33
