Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CLE,2007,QB,Derek Anderson*,24,1,15,"298 for 527, 3,787 yards, 29 td, 19 int, & 32 rushes for 70 yards and 3 td",,Starters_1
CLE,2007,RB,Jamal Lewis,28,7,15,"298 rushes for 1,304 yards, 9 td, & 30 catches for 248 yards and 2 td",,Starters_1
CLE,2007,FB,Lawrence Vickers,24,1,14,"15 rushes for 43 yards, 0 td, & 13 catches for 91 yards and 2 td",,Starters_1
CLE,2007,WR,Braylon Edwards*,24,2,16,"80 catches for 1,289 yards, 16 td",,Starters_1
CLE,2007,WR,Joe Jurevicius,33,9,12,"50 catches for 614 yards, 3 td",,Starters_1
CLE,2007,TE,Kellen Winslow*,24,3,14,"82 catches for 1,106 yards, 5 td",,Starters_1
CLE,2007,LT,Joe Thomas*,23,Rook,16,1 fumble recovered,,Starters_1
CLE,2007,LG,Eric Steinbach,27,4,16,,,Starters_1
CLE,2007,C,Hank Fraley,30,6,16,1 fumble recovered,,Starters_1
CLE,2007,RG,Seth McKinney,28,5,8,,,Starters_1
CLE,2007,RT,Kevin Shaffer,27,5,16,,,Starters_1
CLE,2007,LDE,Shaun Smith,26,3,11,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLE,2007,NT,Ethan Kelley,27,3,6,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLE,2007,RDE,Robaire Smith,30,7,16,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLE,2007,LOLB,Willie McGinest,36,13,11,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CLE,2007,LILB,Andra Davis,29,5,10,,,Starters_1
CLE,2007,RILB,D'Qwell Jackson,24,1,13,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
CLE,2007,ROLB,Kamerion Wimbley,24,1,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CLE,2007,LCB,Eric Wright,22,Rook,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CLE,2007,RCB,Leigh Bodden,26,4,16,"0.0 sacks, 6 interceptions, 3 fumbles recovered",,Starters_1
CLE,2007,SS,Sean Jones,25,2,16,"0.5 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
CLE,2007,FS,Brodney Pool,23,2,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
