,"[-2.1, -1.2)","[-1.2, -0.7)","[-0.7, -0.3)","[-0.3, -0.1)","[-0.1, 0.2)","[0.2, 0.5)","[0.5, 1.1)","[1.1, 5.0]"
"[1.2, 3.6]",0.7338192462921143,0.7277892231941223,0.6842724084854126,0.7629615664482117,0.7036141753196716,0.7568241953849792,0.7267311215400696,0.6850962042808533
"[0.7, 1.2)",0.6026206612586975,0.6014793515205383,0.6161476969718933,0.6560288071632385,0.616814136505127,0.6484123468399048,0.6907525062561035,0.7157142758369446
"[0.2, 0.7)",0.5285711288452148,0.5512006878852844,0.5928504467010498,0.5798459649085999,0.5662463307380676,0.5517057180404663,0.6839858889579773,0.6155386567115784
"[-0.1, 0.2)",0.537480354309082,0.5031048655509949,0.5017974376678467,0.5304762721061707,0.61888587474823,0.5704057812690735,0.570505678653717,0.5813313722610474
"[-0.4, -0.1)",0.4491350054740906,0.4338825047016144,0.45164498686790466,0.42767223715782166,0.509433925151825,0.44158992171287537,0.5322728157043457,0.48183929920196533
"[-0.7, -0.4)",0.38694798946380615,0.3332497477531433,0.4116443991661072,0.4247215986251831,0.4304437041282654,0.3951691687107086,0.41520214080810547,0.4683786928653717
"[-1.2, -0.7)",0.3841365873813629,0.36814847588539124,0.35302481055259705,0.38967570662498474,0.26360443234443665,0.3839990794658661,0.3378194272518158,0.3350062668323517
"[-2.8, -1.2)",0.36150142550468445,0.26215875148773193,0.2727892994880676,0.24721568822860718,0.19340386986732483,0.26248541474342346,0.26963016390800476,0.2571960985660553
