,"[-2.9, -1.1)","[-1.1, -0.7)","[-0.7, -0.2)","[-0.2, -0.0)","[-0.0, 0.4)","[0.4, 0.7)","[0.7, 1.1)","[1.1, 3.3]"
"[1.5, 4.1]",0.32671844959259033,0.3976445198059082,0.41019511222839355,0.5411627292633057,0.5304023027420044,0.5620763301849365,0.6606117486953735,0.7552821636199951
"[1.1, 1.5)",0.3370552957057953,0.3633354902267456,0.4248447120189667,0.5242447853088379,0.5650206804275513,0.6212319135665894,0.6258813738822937,0.6283600926399231
"[0.8, 1.1)",0.2726845443248749,0.3756870925426483,0.449109822511673,0.45433270931243896,0.6367788314819336,0.5271374583244324,0.6120535135269165,0.7335282564163208
"[0.5, 0.8)",0.28194460272789,0.3604959547519684,0.4265718162059784,0.5145543813705444,0.5361182689666748,0.5866184234619141,0.6563935875892639,0.7182098031044006
"[0.3, 0.5)",0.2816537618637085,0.329481303691864,0.39770829677581787,0.5164432525634766,0.5365223288536072,0.6077174544334412,0.6058546304702759,0.6590828895568848
"[-0.0, 0.3)",0.32918331027030945,0.37328726053237915,0.39893877506256104,0.46915963292121887,0.5382071137428284,0.5658286809921265,0.6588590145111084,0.7400702238082886
"[-0.4, -0.0)",0.3487284779548645,0.3863770067691803,0.4290357530117035,0.5466455817222595,0.5598151087760925,0.5495995283126831,0.6346420645713806,0.6635571122169495
"[-3.9, -0.4)",0.2825952172279358,0.3575882315635681,0.5313485264778137,0.43892407417297363,0.546933114528656,0.45473048090934753,0.5718452334403992,0.7119359970092773
