,"[-3.5, -1.1)","[-1.1, -0.7)","[-0.7, -0.4)","[-0.4, -0.1)","[-0.1, 0.3)","[0.3, 0.6)","[0.6, 1.1)","[1.1, 4.4]"
"[1.2, 3.1]",0.7446506023406982,0.7524080872535706,0.7671719789505005,0.7574296593666077,0.7691890001296997,0.7822959423065186,0.7739988565444946,0.7680701613426208
"[0.7, 1.2)",0.6274421811103821,0.6503248810768127,0.6452919244766235,0.6697526574134827,0.6749843955039978,0.64571613073349,0.6726332902908325,0.666071355342865
"[0.3, 0.7)",0.5749203562736511,0.5906291007995605,0.6165446639060974,0.5909715890884399,0.5973003506660461,0.6089827418327332,0.6201277375221252,0.597367525100708
"[-0.0, 0.3)",0.535312831401825,0.535858154296875,0.5362977981567383,0.572104275226593,0.5563216805458069,0.5420111417770386,0.5457359552383423,0.5250109434127808
"[-0.4, -0.0)",0.45209455490112305,0.4447438418865204,0.4474998414516449,0.4433392584323883,0.4416545629501343,0.4555928111076355,0.44556769728660583,0.45298779010772705
"[-0.7, -0.4)",0.35185593366622925,0.36747846007347107,0.3613506555557251,0.40378236770629883,0.40319889783859253,0.3940100073814392,0.38319000601768494,0.3717471659183502
"[-1.2, -0.7)",0.31028494238853455,0.3412429392337799,0.32226213812828064,0.3319852948188782,0.34305667877197266,0.33910658955574036,0.32722359895706177,0.33520078659057617
"[-2.7, -1.2)",0.16599924862384796,0.19485922157764435,0.19797979295253754,0.19753172993659973,0.1946723312139511,0.19989483058452606,0.18677766621112823,0.18609991669654846
