Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SFO,1970,QB,John Brodie*+,35,13,14,"223 for 378, 2,941 yards, 24 td, 10 int, & 9 rushes for 29 yards and 2 td",,Starters_1
SFO,1970,RB,Doug Cunningham,25,3,12,"128 rushes for 443 yards, 3 td, & 35 catches for 209 yards and 0 td",,Starters_1
SFO,1970,FB,Ken Willard,27,5,14,"236 rushes for 789 yards, 7 td, & 31 catches for 259 yards and 3 td",,Starters_1
SFO,1970,WR,Gene Washington*+,23,1,13,"53 catches for 1,100 yards, 12 td",,Starters_1
SFO,1970,WR,Dick Witcher,26,4,10,"22 catches for 288 yards, 2 td",,Starters_1
SFO,1970,TE,Bob Windsor,28,3,14,"31 catches for 363 yards, 2 td",,Starters_1
SFO,1970,LT,Len Rohde*,32,10,14,,,Starters_1
SFO,1970,LG,Randy Beisler,26,4,13,,,Starters_1
SFO,1970,C,Forrest Blue,25,2,14,,,Starters_1
SFO,1970,RG,Woody Peoples,27,2,14,,,Starters_1
SFO,1970,RT,Cas Banaszek,25,2,12,,,Starters_1
SFO,1970,LDE,Tommy Hart,26,2,14,"1 interception, 2 fumbles recovered",,Starters_1
SFO,1970,LDT,Charlie Krueger,33,11,14,"0 interceptions, 1 fumble recovered",,Starters_1
SFO,1970,RDT,Roland Lakes,31,9,14,"0 interceptions, 1 fumble recovered",,Starters_1
SFO,1970,RDE,Bill Belk,24,2,9,,,Starters_1
SFO,1970,LLB,Dave Wilcox*,28,6,13,"2 interceptions, 2 fumbles recovered",,Starters_1
SFO,1970,MLB,Frank Nunley,25,3,14,"3 interceptions, 1 fumble recovered",,Starters_1
SFO,1970,RLB,Skip Vanderbundt,24,1,12,"3 interceptions, 1 fumble recovered",,Starters_1
SFO,1970,LCB,Jimmy Johnson*+,32,9,14,"2 interceptions, 1 fumble recovered",,Starters_1
SFO,1970,RCB,Bruce Taylor,22,Rook,13,"3 interceptions, 2 fumbles recovered",,Starters_1
SFO,1970,SS,Mel Phillips,28,4,14,"3 interceptions, 2 fumbles recovered",,Starters_1
SFO,1970,FS,Rosey Taylor,33,9,14,"3 interceptions, 1 fumble recovered",,Starters_1
