Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Brock Purdy*,24,1,16,"308 for 444, 4,280 yards, 31 td, 11 int, & 39 rushes for 144 yards and 2 td",,Starters_1,SFO,2023,2025-08-15 19:46:08
RB,Christian McCaffrey*+,27,6,16,"272 rushes for 1,459 yards, 14 td, & 67 catches for 564 yards and 7 td",,Starters_1,SFO,2023,2025-08-15 19:46:08
FB,Kyle Juszczyk*+,32,10,16,"5 rushes for 6 yards, 0 td, & 14 catches for 119 yards and 2 td",,Starters_1,SFO,2023,2025-08-15 19:46:08
WR,Brandon Aiyuk,25,3,16,"75 catches for 1,342 yards, 7 td",,Starters_1,SFO,2023,2025-08-15 19:46:08
WR,Deebo Samuel,27,4,15,"60 catches for 892 yards, 7 td, & 37 rushes for 225 yards and 5 td",,Starters_1,SFO,2023,2025-08-15 19:46:08
TE,George Kittle*+,30,6,16,"65 catches for 1,020 yards, 6 td, & 1 rush for 2 yards and 0 td",,Starters_1,SFO,2023,2025-08-15 19:46:08
LT,Trent Williams*+,35,13,15,,,Starters_1,SFO,2023,2025-08-15 19:46:08
LG,Aaron Banks,26,2,14,,,Starters_1,SFO,2023,2025-08-15 19:46:08
C,Jake Brendel,31,7,17,,,Starters_1,SFO,2023,2025-08-15 19:46:08
RG,Spencer Burford,23,1,13,,,Starters_1,SFO,2023,2025-08-15 19:46:08
RT,Colton McKivitz,27,3,17,,,Starters_1,SFO,2023,2025-08-15 19:46:08
LDE,Clelin Ferrell,26,4,17,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
LDT,Arik Armstead,30,8,12,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
RDT,Javon Hargrave*,30,7,16,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
RDE,Nick Bosa*,26,4,17,"10.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
LLB,Ambry Thomas,24,2,6,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
MLB,Fred Warner*+,27,5,17,"2.5 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
RLB,Dre Greenlaw,26,4,15,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
LCB,Charvarius Ward*,27,5,17,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
RCB,Deommodore Lenoir,24,2,17,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
SS,Talanoa Hufanga,24,2,10,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
FS,Tashaun Gipson,33,11,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SFO,2023,2025-08-15 19:46:08
