Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Colin Kaepernick,27,3,16,"289 for 478, 3,369 yards, 19 td, 10 int, & 104 rushes for 639 yards and 1 td",,Starters_1,SFO,2014,2025-08-15 19:44:53
RB,Frank Gore,31,9,16,"255 rushes for 1,106 yards, 4 td, & 11 catches for 111 yards and 1 td",,Starters_1,SFO,2014,2025-08-15 19:44:53
RB,Bruce Miller,27,3,8,"6 rushes for 9 yards, 0 td, & 18 catches for 189 yards and 2 td",,Starters_1,SFO,2014,2025-08-15 19:44:53
WR,Anquan Boldin,34,11,16,"83 catches for 1,062 yards, 5 td, & 1 rush for 4 yards and 0 td",,Starters_1,SFO,2014,2025-08-15 19:44:53
WR,Michael Crabtree,27,5,16,"68 catches for 698 yards, 4 td, & 1 rush for 4 yards and 0 td",,Starters_1,SFO,2014,2025-08-15 19:44:53
TE,Vernon Davis,30,8,14,"26 catches for 245 yards, 2 td, & 1 rush for 4 yards and 0 td",,Starters_1,SFO,2014,2025-08-15 19:44:53
LT,Joe Staley*,30,7,16,,,Starters_1,SFO,2014,2025-08-15 19:44:53
LG,Mike Iupati*,27,4,15,,,Starters_1,SFO,2014,2025-08-15 19:44:53
C,Marcus Martin,21,Rook,8,,,Starters_1,SFO,2014,2025-08-15 19:44:53
RG,Alex Boone,27,4,14,,,Starters_1,SFO,2014,2025-08-15 19:44:53
RT,Jonathan Martin,25,2,9,,,Starters_1,SFO,2014,2025-08-15 19:44:53
LDE,Ray McDonald,30,7,14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
NT,Ian Williams,25,3,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
RDE,Justin Smith,35,13,16,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
LOLB,Ahmad Brooks,30,8,13,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
LILB,Michael Wilhoite,28,2,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
RILB,Chris Borland,23,Rook,8,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
ROLB,Dan Skuta,28,5,10,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
LCB,Perrish Cox,27,4,14,"0.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
RCB,Chris Culliver,26,3,14,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
SS,Antoine Bethea*,30,8,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
FS,Eric Reid,23,1,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SFO,2014,2025-08-15 19:44:53
