Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SFO,1980,QB,Steve DeBerg,26,2,9,"186 for 321, 1,998 yards, 12 td, 17 int, & 6 rushes for 4 yards and 0 td",,Starters_1
SFO,1980,RB,Paul Hofer,28,4,6,"60 rushes for 293 yards, 1 td, & 41 catches for 467 yards and 2 td",,Starters_1
SFO,1980,FB,Earl Cooper,23,Rook,16,"171 rushes for 720 yards, 5 td, & 83 catches for 567 yards and 4 td",,Starters_1
SFO,1980,WR,Dwight Clark,23,1,12,"82 catches for 991 yards, 8 td",,Starters_1
SFO,1980,WR,Freddie Solomon,27,5,13,"48 catches for 658 yards, 8 td, & 8 rushes for 56 yards and 0 td",,Starters_1
SFO,1980,TE,Charle Young,29,7,15,"29 catches for 325 yards, 2 td",,Starters_1
SFO,1980,LT,Ron Singleton,28,4,15,1 fumble recovered,,Starters_1
SFO,1980,LG,John Ayers,27,3,16,,,Starters_1
SFO,1980,C,Fred Quillan,24,2,16,,,Starters_1
SFO,1980,RG,Randy Cross,26,4,16,,,Starters_1
SFO,1980,RT,Keith Fahnhorst,28,6,16,,,Starters_1
SFO,1980,LDE,Jimmy Webb,28,5,12,,,Starters_1
SFO,1980,LDT,Archie Reese,24,2,16,"0 interceptions, 2 fumbles recovered",,Starters_1
SFO,1980,RDT,Ted Vincent,24,2,10,,,Starters_1
SFO,1980,RDE,Lawrence Pillers,28,4,10,,,Starters_1
SFO,1980,LLB,Willie Harper,30,7,12,"0 interceptions, 1 fumble recovered",,Starters_1
SFO,1980,MLB,Dan Bunz,25,2,9,"0 interceptions, 3 fumbles recovered",,Starters_1
SFO,1980,RLB,Bobby Leopold,23,Rook,15,"2 interceptions, 3 fumbles recovered",,Starters_1
SFO,1980,LCB,Ray Rhodes,30,6,7,"1 interception, 1 fumble recovered",,Starters_1
SFO,1980,RCB,Charles Johnson,24,1,14,"1 interception, 1 fumble recovered",,Starters_1
SFO,1980,SS,Ricky Churchman,22,Rook,15,"4 interceptions, 0 fumbles recovered",,Starters_1
SFO,1980,FS,Dwight Hicks,24,1,16,"4 interceptions, 2 fumbles recovered",,Starters_1
