Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SFO,1979,QB,Steve DeBerg,25,1,15,"347 for 578, 3,652 yards, 17 td, 21 int, & 17 rushes for 10 yards and 0 td",,Starters_1
SFO,1979,RB,O.J. Simpson,32,10,8,"120 rushes for 460 yards, 3 td, & 7 catches for 46 yards and 0 td",,Starters_1
SFO,1979,FB,Wilbur Jackson,28,5,14,"114 rushes for 375 yards, 2 td, & 53 catches for 422 yards and 0 td",,Starters_1
SFO,1979,WR,Mike Shumann,24,1,16,"39 catches for 452 yards, 4 td, & 1 rush for 19 yards and 0 td",,Starters_1
SFO,1979,WR,Freddie Solomon,26,4,11,"57 catches for 807 yards, 7 td, & 6 rushes for 85 yards and 1 td",,Starters_1
SFO,1979,TE,Ken MacAfee,23,1,12,"24 catches for 266 yards, 4 td",,Starters_1
SFO,1979,LT,Ron Singleton,27,3,15,,,Starters_1
SFO,1979,LG,John Ayers,26,2,16,,,Starters_1
SFO,1979,C,Fred Quillan,23,1,16,,,Starters_1
SFO,1979,RG,Randy Cross,25,3,16,2 fumbles recovered,,Starters_1
SFO,1979,RT,Keith Fahnhorst,27,5,16,,,Starters_1
SFO,1979,LDE,Archie Reese,23,1,16,,,Starters_1
SFO,1979,LDT,Ted Vincent,23,1,15,,,Starters_1
SFO,1979,RDT,Jimmy Webb,27,4,16,,,Starters_1
SFO,1979,RDE,Cedrick Hardman,31,9,11,,,Starters_1
SFO,1979,LLB,Scott Hilton,25,Rook,7,,,Starters_1
SFO,1979,MLB,Dan Bunz,24,1,12,"1 interception, 5 fumbles recovered",,Starters_1
SFO,1979,RLB,Willie Harper,29,6,16,"0 interceptions, 1 fumble recovered",,Starters_1
SFO,1979,LCB,Charles Cornelius,27,2,14,"3 interceptions, 2 fumbles recovered",,Starters_1
SFO,1979,RCB,Gerard Williams,27,3,14,"4 interceptions, 3 fumbles recovered",,Starters_1
SFO,1979,SS,Tim Gray,27,4,15,"1 interception, 1 fumble recovered",,Starters_1
SFO,1979,FS,Tony Dungy,24,2,7,"0 interceptions, 2 fumbles recovered",,Starters_1
