Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Alex Smith,26,5,10,"204 for 342, 2,370 yards, 14 td, 10 int, & 18 rushes for 60 yards and 0 td",,Starters_1,SFO,2010,2025-08-15 19:44:20
RB,Frank Gore,27,5,11,"203 rushes for 853 yards, 3 td, & 46 catches for 452 yards and 2 td",,Starters_1,SFO,2010,2025-08-15 19:44:20
FB,Moran Norris,32,9,11,"3 rushes for yards, 0 td, & 4 catches for 20 yards and 0 td",,Starters_1,SFO,2010,2025-08-15 19:44:20
WR,Michael Crabtree,23,1,15,"55 catches for 741 yards, 6 td",,Starters_1,SFO,2010,2025-08-15 19:44:20
WR,Josh Morgan,25,2,11,"44 catches for 698 yards, 2 td, & 2 rushes for 17 yards and 0 td",,Starters_1,SFO,2010,2025-08-15 19:44:20
TE,Vernon Davis,26,4,16,"56 catches for 914 yards, 7 td",,Starters_1,SFO,2010,2025-08-15 19:44:20
LT,Joe Staley,26,3,9,,,Starters_1,SFO,2010,2025-08-15 19:44:20
LG,Mike Iupati,23,Rook,16,,,Starters_1,SFO,2010,2025-08-15 19:44:20
C,David Baas,29,5,16,,,Starters_1,SFO,2010,2025-08-15 19:44:20
RG,Chilo Rachal,24,2,14,,,Starters_1,SFO,2010,2025-08-15 19:44:20
RT,Anthony Davis,21,Rook,16,3 fumbles recovered,,Starters_1,SFO,2010,2025-08-15 19:44:20
LDE,Isaac Sopoaga,29,5,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
NT,Aubrayo Franklin,30,7,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
RDE,Justin Smith*,31,9,16,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
LOLB,Manny Lawson,26,4,16,"2.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
LILB,Takeo Spikes,34,12,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
RILB,Patrick Willis*+,25,3,15,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
ROLB,Parys Haralson,26,4,15,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
LCB,Shawntae Spencer,28,6,16,"0.5 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
RCB,Nate Clements,31,9,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
SS,Reggie Smith,24,2,7,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
FS,Dashon Goldson,26,3,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SFO,2010,2025-08-15 19:44:20
