Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Nick Mullens,25,2,8,"211 for 326, 2,437 yards, 12 td, 12 int, & 9 rushes for 8 yards and 0 td",,Starters_1,SFO,2020,2025-08-15 19:45:43
RB,Raheem Mostert,28,5,8,"104 rushes for 521 yards, 2 td, & 16 catches for 156 yards and 1 td",,Starters_1,SFO,2020,2025-08-15 19:45:43
FB,Kyle Juszczyk*,29,7,15,"17 rushes for 64 yards, 2 td, & 19 catches for 202 yards and 4 td",,Starters_1,SFO,2020,2025-08-15 19:45:43
WR,Brandon Aiyuk,22,Rook,11,"60 catches for 748 yards, 5 td, & 6 rushes for 77 yards and 2 td",,Starters_1,SFO,2020,2025-08-15 19:45:43
WR,Richie James,25,2,7,"23 catches for 394 yards, 1 td",,Starters_1,SFO,2020,2025-08-15 19:45:43
TE,George Kittle,27,3,8,"48 catches for 634 yards, 2 td, & 2 rushes for 17 yards and 0 td",,Starters_1,SFO,2020,2025-08-15 19:45:43
LT,Trent Williams*,32,10,14,,,Starters_1,SFO,2020,2025-08-15 19:45:43
LG,Laken Tomlinson,28,5,16,,,Starters_1,SFO,2020,2025-08-15 19:45:43
C,Ben Garland,32,6,5,,,Starters_1,SFO,2020,2025-08-15 19:45:43
RG,Daniel Brunskill,26,1,16,,,Starters_1,SFO,2020,2025-08-15 19:45:43
RT,Mike McGlinchey,26,2,16,,,Starters_1,SFO,2020,2025-08-15 19:45:43
LDE,Arik Armstead,27,5,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
LDT,Javon Kinlaw,23,Rook,12,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
RDT,D.J. Jones,25,3,14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
RDE,Kerry Hyder,29,5,14,"8.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
LLB,Azeez Al-Shaair,23,1,5,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
MLB,Fred Warner*+,24,2,16,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
RLB,Dre Greenlaw,23,1,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
LCB,Jason Verrett,29,6,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
RCB,Emmanuel Moseley,24,2,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
SS,Tarvarius Moore,24,2,8,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SFO,2020,2025-08-15 19:45:43
FS,Jimmie Ward,29,6,14,,,Starters_1,SFO,2020,2025-08-15 19:45:43
