Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SFO,1976,QB,Jim Plunkett,29,5,12,"126 for 243, 1,592 yards, 13 td, 16 int, & 19 rushes for 95 yards and 0 td",,Starters_1
SFO,1976,RB,Delvin Williams*,25,2,13,"248 rushes for 1,203 yards, 7 td, & 27 catches for 283 yards and 2 td",,Starters_1
SFO,1976,FB,Wilbur Jackson,25,2,14,"200 rushes for 792 yards, 1 td, & 33 catches for 324 yards and 1 td",,Starters_1
SFO,1976,WR,Jim Lash,25,3,7,"13 catches for 190 yards, 0 td, & 3 rushes for 5 yards and 0 td",,Starters_1
SFO,1976,WR,Gene Washington,29,7,14,"33 catches for 457 yards, 6 td, & 1 rush for 3 yards and 0 td",,Starters_1
SFO,1976,TE,Tom Mitchell,32,10,14,"20 catches for 240 yards, 1 td",,Starters_1
SFO,1976,LT,Jean Barrett,25,3,14,,,Starters_1
SFO,1976,LG,Steve Lawson,27,5,14,2 fumbles recovered,,Starters_1
SFO,1976,C,Randy Cross,22,Rook,10,1 fumble recovered,,Starters_1
SFO,1976,RG,Andy Maurer,28,6,10,,,Starters_1
SFO,1976,RT,Cas Banaszek,31,8,8,,,Starters_1
SFO,1976,LDE,Tommy Hart*,32,8,14,"0 interceptions, 1 fumble recovered",,Starters_1
SFO,1976,LDT,Jimmy Webb,24,1,14,"0 interceptions, 2 fumbles recovered",,Starters_1
SFO,1976,RDT,Cleveland Elam*,24,1,14,"0 interceptions, 4 fumbles recovered",,Starters_1
SFO,1976,RDE,Cedrick Hardman,28,6,11,,,Starters_1
SFO,1976,LLB,Skip Vanderbundt,30,7,14,"2 interceptions, 0 fumbles recovered",,Starters_1
SFO,1976,MLB,Frank Nunley,31,9,12,"1 interception, 0 fumbles recovered",,Starters_1
SFO,1976,RLB,Dave Washington*,28,6,14,"0 interceptions, 3 fumbles recovered",,Starters_1
SFO,1976,LCB,Jimmy Johnson,38,15,13,"1 interception, 0 fumbles recovered",,Starters_1
SFO,1976,RCB,Bruce Taylor,28,6,13,,,Starters_1
SFO,1976,SS,Mel Phillips,34,10,14,"2 interceptions, 1 fumble recovered",,Starters_1
SFO,1976,FS,Ralph McGill,26,4,9,"0 interceptions, 1 fumble recovered",,Starters_1
