Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SFO,1991,QB,Steve Young,30,6,10,"180 for 279, 2,517 yards, 17 td, 8 int, & 66 rushes for 415 yards and 4 td",,Starters_1
SFO,1991,RB,Dexter Carter,24,1,15,"85 rushes for 379 yards, 2 td, & 23 catches for 253 yards and 1 td",,Starters_1
SFO,1991,FB,Tom Rathman,29,5,16,"63 rushes for 183 yards, 6 td, & 34 catches for 286 yards and 0 td",,Starters_1
SFO,1991,WR,Jerry Rice*,29,6,16,"80 catches for 1,206 yards, 14 td, & 1 rush for 2 yards and 0 td",,Starters_1
SFO,1991,WR,John Taylor,29,4,16,"64 catches for 1,011 yards, 9 td",,Starters_1
SFO,1991,TE,Brent Jones,28,4,9,"27 catches for 417 yards, 0 td",,Starters_1
SFO,1991,LT,Steve Wallace,27,5,16,,,Starters_1
SFO,1991,LG,Guy McIntyre*,30,7,16,1 fumble recovered,,Starters_1
SFO,1991,C,Jesse Sapolu,30,8,16,,,Starters_1
SFO,1991,RG,Roy Foster,31,9,16,1 fumble recovered,,Starters_1
SFO,1991,RT,Harris Barton,27,4,16,1 fumble recovered,,Starters_1
SFO,1991,LDE,Pierce Holt,29,3,11,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SFO,1991,NT,Michael Carter,31,7,15,,,Starters_1
SFO,1991,RDE,Larry Roberts,28,5,9,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SFO,1991,LOLB,Charles Haley*,27,5,14,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SFO,1991,LILB,Keith DeLong,24,2,14,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SFO,1991,RILB,Mike Walter,31,8,11,,,Starters_1
SFO,1991,ROLB,Bill Romanowski,25,3,16,"1.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
SFO,1991,LCB,Merton Hanks,23,Rook,8,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
SFO,1991,RCB,Don Griffin,27,5,16,"0.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
SFO,1991,SS,Dave Waymer,33,11,15,"1.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1
SFO,1991,FS,Todd Bowles,28,5,14,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
