Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SFO,1993,QB,Steve Young*+,32,8,16,"314 for 462, 4,023 yards, 29 td, 16 int, & 69 rushes for 407 yards and 2 td",,Starters_1
SFO,1993,RB,Ricky Watters*,24,1,13,"208 rushes for 950 yards, 10 td, & 31 catches for 326 yards and 1 td",,Starters_1
SFO,1993,FB,Marc Logan,28,6,12,"58 rushes for 280 yards, 7 td, & 37 catches for 348 yards and 0 td",,Starters_1
SFO,1993,WR,Jerry Rice*+,31,8,16,"98 catches for 1,503 yards, 15 td, & 3 rushes for 69 yards and 1 td",,Starters_1
SFO,1993,WR,John Taylor,31,6,16,"56 catches for 940 yards, 5 td, & 2 rushes for 17 yards and 0 td",,Starters_1
SFO,1993,TE,Brent Jones*,30,6,16,"68 catches for 735 yards, 3 td",,Starters_1
SFO,1993,LT,Steve Wallace,29,7,15,1 fumble recovered,,Starters_1
SFO,1993,LG,Guy McIntyre*,32,9,16,2 fumbles recovered,,Starters_1
SFO,1993,C,Jesse Sapolu*,32,10,16,,,Starters_1
SFO,1993,RG,Ralph Tamm,27,3,16,1 fumble recovered,,Starters_1
SFO,1993,RT,Harris Barton*+,29,6,15,,,Starters_1
SFO,1993,LDE,Dennis Brown,26,3,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SFO,1993,LDT,Dana Stubblefield,23,Rook,14,"10.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SFO,1993,RDT,Ted Washington,25,2,12,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SFO,1993,RDE,Kevin Fagan,30,6,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SFO,1993,LLB,John Johnson,25,2,12,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
SFO,1993,MLB,Mike Walter,33,10,9,,,Starters_1
SFO,1993,RLB,Bill Romanowski,27,5,16,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SFO,1993,LCB,Eric Davis,25,3,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
SFO,1993,RCB,Don Griffin,29,7,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
SFO,1993,SS,Tim McDonald*,28,6,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
SFO,1993,FS,Merton Hanks,25,2,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
