Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Nick Foles,26,3,11,"190 for 337, 2,052 yards, 7 td, 10 int, & 17 rushes for 20 yards and 1 td",,Starters_1,RAM,2015,2025-08-15 19:40:52
RB,Todd Gurley*,21,Rook,12,"229 rushes for 1,106 yards, 10 td, & 21 catches for 188 yards and 0 td",,Starters_1,RAM,2015,2025-08-15 19:40:52
WR,Tavon Austin,25,2,15,"52 catches for 473 yards, 5 td, & 52 rushes for 434 yards and 4 td",,Starters_1,RAM,2015,2025-08-15 19:40:52
WR,Kenny Britt,27,6,14,"36 catches for 681 yards, 3 td",,Starters_1,RAM,2015,2025-08-15 19:40:52
TE,Jared Cook,28,6,12,"39 catches for 481 yards, 0 td",,Starters_1,RAM,2015,2025-08-15 19:40:52
TE,Lance Kendricks,27,4,12,"25 catches for 245 yards, 2 td",,Starters_1,RAM,2015,2025-08-15 19:40:52
LT,Greg Robinson,23,1,16,,,Starters_1,RAM,2015,2025-08-15 19:40:52
LG,Garrett Reynolds,28,6,11,,,Starters_1,RAM,2015,2025-08-15 19:40:52
C,Tim Barnes,27,3,16,2 fumbles recovered,,Starters_1,RAM,2015,2025-08-15 19:40:52
RG,Cody Wichmann,23,Rook,7,,,Starters_1,RAM,2015,2025-08-15 19:40:52
RT,Rob Havenstein,23,Rook,13,2 fumbles recovered,,Starters_1,RAM,2015,2025-08-15 19:40:52
LDE,William Hayes,30,7,11,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
LDT,Aaron Donald*+,24,1,16,"11.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
RDT,Michael Brockers,25,3,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
RDE,Eugene Sims,29,5,9,"1.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
LLB,Mark Barron,26,3,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
MLB,James Laurinaitis,29,6,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
RLB,Akeem Ayers,26,4,10,"0.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
LCB,Trumaine Johnson,25,3,13,"0.0 sacks, 7 interceptions, 1 fumble recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
RCB,Jackrabbit Jenkins,27,3,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
SS,T.J. McDonald,24,2,11,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
FS,Rodney McLeod,25,3,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,RAM,2015,2025-08-15 19:40:52
