Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matthew Stafford*,35,14,15,"326 for 521, 3,965 yards, 24 td, 11 int, & 21 rushes for 65 yards and 0 td",,Starters_1,RAM,2023,2025-08-15 19:41:57
RB,Kyren Williams*,23,1,11,"228 rushes for 1,144 yards, 12 td, & 32 catches for 206 yards and 3 td",,Starters_1,RAM,2023,2025-08-15 19:41:57
WR,Tutu Atwell,24,2,14,"39 catches for 483 yards, 3 td, & 5 rushes for 31 yards and 0 td",,Starters_1,RAM,2023,2025-08-15 19:41:57
WR,Cooper Kupp,30,6,12,"59 catches for 737 yards, 5 td, & 1 rush for -3 yards and 0 td",,Starters_1,RAM,2023,2025-08-15 19:41:57
WR,Puka Nacua*,22,Rook,17,"105 catches for 1,486 yards, 6 td, & 12 rushes for 89 yards and 0 td",,Starters_1,RAM,2023,2025-08-15 19:41:57
TE,Tyler Higbee,30,7,15,"47 catches for 495 yards, 2 td",,Starters_1,RAM,2023,2025-08-15 19:41:57
LT,Alaric Jackson,25,2,15,,,Starters_1,RAM,2023,2025-08-15 19:41:57
LG,Steve Avila,24,Rook,17,,,Starters_1,RAM,2023,2025-08-15 19:41:57
C,Coleman Shelton,28,4,17,,,Starters_1,RAM,2023,2025-08-15 19:41:57
RG,Kevin Dotson,27,3,14,,,Starters_1,RAM,2023,2025-08-15 19:41:57
RT,Rob Havenstein,31,8,14,,,Starters_1,RAM,2023,2025-08-15 19:41:57
LDE,Jonah Williams,28,2,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2023,2025-08-15 19:41:57
DT,Aaron Donald*+,32,9,16,,,Starters_1,RAM,2023,2025-08-15 19:41:57
NT,Bobby Brown,23,2,13,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2023,2025-08-15 19:41:57
LOLB,Michael Hoecht,26,2,17,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2023,2025-08-15 19:41:57
LILB,Ernest Jones,24,2,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2023,2025-08-15 19:41:57
RILB,Troy Reeder,29,4,6,,,Starters_1,RAM,2023,2025-08-15 19:41:57
ROLB,Byron Young,25,Rook,16,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2023,2025-08-15 19:41:57
LCB,Derion Kendrick,23,1,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2023,2025-08-15 19:41:57
RCB,Ahkello Witherspoon,28,6,17,"0.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,RAM,2023,2025-08-15 19:41:57
SS,Jordan Fuller,25,3,17,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAM,2023,2025-08-15 19:41:57
FS,Russ Yeast,24,1,9,,,Starters_1,RAM,2023,2025-08-15 19:41:57
