Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kellen Clemens,30,7,9,"142 for 242, 1,673 yards, 8 td, 7 int, & 23 rushes for 64 yards and 0 td",,Starters_1,RAM,2013,2025-08-15 19:40:38
RB,Cory Harkey,23,1,10,"0 rushes for yards, 0 td, & 13 catches for 113 yards and 2 td",,Starters_1,RAM,2013,2025-08-15 19:40:38
RB,Zac Stacy,22,Rook,12,"250 rushes for 973 yards, 7 td, & 26 catches for 141 yards and 1 td",,Starters_1,RAM,2013,2025-08-15 19:40:38
WR,Chris Givens,24,1,13,"34 catches for 569 yards, 0 td, & 3 rushes for 8 yards and 0 td",,Starters_1,RAM,2013,2025-08-15 19:40:38
WR,Lance Kendricks,25,2,13,"32 catches for 258 yards, 4 td",,Starters_1,RAM,2013,2025-08-15 19:40:38
TE,Jared Cook,26,4,13,"51 catches for 671 yards, 5 td",,Starters_1,RAM,2013,2025-08-15 19:40:38
LT,Jake Long,28,5,15,,,Starters_1,RAM,2013,2025-08-15 19:40:38
LG,Chris Williams,28,5,16,,,Starters_1,RAM,2013,2025-08-15 19:40:38
C,Scott Wells,32,9,12,,,Starters_1,RAM,2013,2025-08-15 19:40:38
RG,Harvey Dahl,32,7,9,,,Starters_1,RAM,2013,2025-08-15 19:40:38
RT,Joe Barksdale,25,2,13,,,Starters_1,RAM,2013,2025-08-15 19:40:38
LDE,Chris Long,28,5,16,"8.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
LDT,Kendall Langford,27,5,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
RDT,Michael Brockers,23,1,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
RDE,Robert Quinn*+,23,2,16,"19.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
LLB,Alec Ogletree,22,Rook,16,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
MLB,James Laurinaitis,27,4,16,"3.5 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
RLB,Jo-Lonn Dunbar,28,5,10,,,Starters_1,RAM,2013,2025-08-15 19:40:38
LCB,Trumaine Johnson,23,1,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
RCB,Jackrabbit Jenkins,25,1,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
SS,T.J. McDonald,22,Rook,10,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
FS,Rodney McLeod,23,1,16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,RAM,2013,2025-08-15 19:40:38
