Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jared Goff*,24,2,16,"364 for 561, 4,688 yards, 32 td, 12 int, & 43 rushes for 108 yards and 2 td",,Starters_1,RAM,2018,2025-08-15 19:41:15
RB,Todd Gurley*+,24,3,14,"256 rushes for 1,251 yards, 17 td, & 59 catches for 580 yards and 4 td",,Starters_1,RAM,2018,2025-08-15 19:41:15
WR,Brandin Cooks,25,4,16,"80 catches for 1,204 yards, 5 td, & 10 rushes for 68 yards and 1 td",,Starters_1,RAM,2018,2025-08-15 19:41:15
WR,Cooper Kupp,25,1,8,"40 catches for 566 yards, 6 td, & 4 rushes for 25 yards and 0 td",,Starters_1,RAM,2018,2025-08-15 19:41:15
WR,Robert Woods,26,5,16,"86 catches for 1,219 yards, 6 td, & 19 rushes for 157 yards and 1 td",,Starters_1,RAM,2018,2025-08-15 19:41:15
TE,Tyler Higbee,25,2,16,"24 catches for 292 yards, 2 td",,Starters_1,RAM,2018,2025-08-15 19:41:15
LT,Andrew Whitworth,37,12,16,,,Starters_1,RAM,2018,2025-08-15 19:41:15
LG,Rodger Saffold,30,8,16,,,Starters_1,RAM,2018,2025-08-15 19:41:15
C,John Sullivan,33,10,16,2 fumbles recovered,,Starters_1,RAM,2018,2025-08-15 19:41:15
RG,Austin Blythe,26,2,16,1 fumble recovered,,Starters_1,RAM,2018,2025-08-15 19:41:15
RT,Rob Havenstein,26,3,16,1 fumble recovered,,Starters_1,RAM,2018,2025-08-15 19:41:15
LDE,Michael Brockers,28,6,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
LDT,Ndamukong Suh,31,8,16,"4.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
RDT,Aaron Donald*+,27,4,16,"20.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
LOLB,Samson Ebukam,23,1,14,"3.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
LILB,Cory Littleton*,25,2,16,"4.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
RILB,Mark Barron,29,6,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
ROLB,Matt Longacre,27,3,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
LCB,Marcus Peters,25,3,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
RCB,Aqib Talib,32,10,8,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
SS,John Johnson,23,1,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
FS,Lamarcus Joyner,28,4,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,RAM,2018,2025-08-15 19:41:15
