Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAM,1970,QB,Roman Gabriel,30,8,14,"211 for 407, 2,552 yards, 16 td, 12 int, & 28 rushes for 104 yards and 1 td",,Starters_1
RAM,1970,RB,Larry Smith,23,1,9,"77 rushes for 338 yards, 1 td, & 24 catches for 164 yards and 1 td",,Starters_1
RAM,1970,FB,Les Josephson,28,6,12,"150 rushes for 640 yards, 5 td, & 44 catches for 427 yards and 0 td",,Starters_1
RAM,1970,WR,Jack Snow,27,5,14,"51 catches for 859 yards, 7 td",,Starters_1
RAM,1970,WR,Wendell Tucker,27,3,12,"12 catches for 230 yards, 0 td",,Starters_1
RAM,1970,TE,Billy Truax,27,6,14,"36 catches for 420 yards, 3 td",,Starters_1
RAM,1970,LT,Charlie Cowan*,32,9,14,2 fumbles recovered,,Starters_1
RAM,1970,LG,Tom Mack*,27,4,14,,,Starters_1
RAM,1970,C,Ken Iman,31,10,14,1 fumble recovered,,Starters_1
RAM,1970,RG,Joe Scibelli,31,9,14,,,Starters_1
RAM,1970,RT,Bob Brown*+,29,6,14,,,Starters_1
RAM,1970,LDE,Deacon Jones*,32,9,13,"0 interceptions, 1 fumble recovered",,Starters_1
RAM,1970,LDT,Merlin Olsen*+,30,8,14,,,Starters_1
RAM,1970,RDT,Diron Talbert,26,3,14,,,Starters_1
RAM,1970,RDE,Coy Bacon,28,2,14,"0 interceptions, 1 fumble recovered",,Starters_1
RAM,1970,LLB,Jack Pardee,34,13,14,"1 interception, 2 fumbles recovered",,Starters_1
RAM,1970,MLB,Myron Pottios,31,9,14,"2 interceptions, 2 fumbles recovered",,Starters_1
RAM,1970,RLB,Maxie Baughan,32,10,8,"1 interception, 0 fumbles recovered",,Starters_1
RAM,1970,LCB,Clancy Williams,28,5,12,"5 interceptions, 2 fumbles recovered",,Starters_1
RAM,1970,RCB,Kermit Alexander Jr.,29,7,14,"4 interceptions, 2 fumbles recovered",,Starters_1
RAM,1970,SS,Richie Petitbon,32,11,14,"1 interception, 1 fumble recovered",,Starters_1
RAM,1970,FS,Eddie Meador,33,11,13,"2 interceptions, 0 fumbles recovered",,Starters_1
