Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jared Goff,25,3,16,"394 for 626, 4,638 yards, 22 td, 16 int, & 33 rushes for 40 yards and 2 td",,Starters_1,RAM,2019,2025-08-15 19:41:22
RB,Todd Gurley,25,4,15,"223 rushes for 857 yards, 12 td, & 31 catches for 207 yards and 2 td",,Starters_1,RAM,2019,2025-08-15 19:41:22
WR,Brandin Cooks,26,5,14,"42 catches for 583 yards, 2 td, & 6 rushes for 52 yards and 0 td",,Starters_1,RAM,2019,2025-08-15 19:41:22
WR,Cooper Kupp,26,2,14,"94 catches for 1,161 yards, 10 td, & 2 rushes for 4 yards and 0 td",,Starters_1,RAM,2019,2025-08-15 19:41:22
WR,Robert Woods,27,6,15,"90 catches for 1,134 yards, 2 td, & 17 rushes for 115 yards and 1 td",,Starters_1,RAM,2019,2025-08-15 19:41:22
TE,Tyler Higbee,26,3,15,"69 catches for 734 yards, 3 td",,Starters_1,RAM,2019,2025-08-15 19:41:22
LT,Andrew Whitworth,38,13,16,,,Starters_1,RAM,2019,2025-08-15 19:41:22
LG,Austin Corbett,24,1,7,,,Starters_1,RAM,2019,2025-08-15 19:41:22
C,Brian Allen,24,1,9,,,Starters_1,RAM,2019,2025-08-15 19:41:22
RG,Austin Blythe,27,3,15,1 fumble recovered,,Starters_1,RAM,2019,2025-08-15 19:41:22
RT,Rob Havenstein,27,4,9,1 fumble recovered,,Starters_1,RAM,2019,2025-08-15 19:41:22
LDE,Michael Brockers,29,7,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
NT,Sebastian Joseph-Day,24,1,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
RDE,Aaron Donald*+,28,5,16,"12.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
LOLB,Dante Fowler,25,3,14,"11.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
LILB,Clay Matthews,33,10,13,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
RILB,Cory Littleton,26,3,16,"3.5 sacks, 2 interceptions, 4 fumbles recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
ROLB,Samson Ebukam,24,2,5,"4.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
LCB,Troy Hill,28,4,9,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
RCB,Jalen Ramsey*,25,3,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
SS,Taylor Rapp,22,Rook,10,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,RAM,2019,2025-08-15 19:41:22
FS,Eric Weddle,34,12,16,,,Starters_1,RAM,2019,2025-08-15 19:41:22
