Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jared Goff*,23,1,15,"296 for 477, 3,804 yards, 28 td, 7 int, & 28 rushes for 51 yards and 1 td",,Starters_1,RAM,2017,2025-08-15 19:41:05
RB,Todd Gurley*+,23,2,15,"279 rushes for 1,305 yards, 13 td, & 64 catches for 788 yards and 6 td",,Starters_1,RAM,2017,2025-08-15 19:41:05
WR,Tavon Austin,27,4,9,"13 catches for 47 yards, 0 td, & 59 rushes for 270 yards and 1 td",,Starters_1,RAM,2017,2025-08-15 19:41:05
WR,Sammy Watkins,24,3,14,"39 catches for 593 yards, 8 td",,Starters_1,RAM,2017,2025-08-15 19:41:05
WR,Robert Woods,25,4,11,"56 catches for 781 yards, 5 td, & 2 rushes for 12 yards and 0 td",,Starters_1,RAM,2017,2025-08-15 19:41:05
TE,Tyler Higbee,24,1,16,"25 catches for 295 yards, 1 td",,Starters_1,RAM,2017,2025-08-15 19:41:05
LT,Andrew Whitworth*+,36,11,15,2 fumbles recovered,,Starters_1,RAM,2017,2025-08-15 19:41:05
LG,Rodger Saffold,29,7,15,,,Starters_1,RAM,2017,2025-08-15 19:41:05
C,John Sullivan,32,9,15,1 fumble recovered,,Starters_1,RAM,2017,2025-08-15 19:41:05
RG,Jamon Brown,24,2,16,,,Starters_1,RAM,2017,2025-08-15 19:41:05
RT,Rob Havenstein,25,2,15,3 fumbles recovered,,Starters_1,RAM,2017,2025-08-15 19:41:05
LDE,Michael Brockers,27,5,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
NT,Ethan Westbrooks,27,3,9,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
RDE,Aaron Donald*+,26,3,14,"11.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
LOLB,Robert Quinn,27,6,14,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
LILB,Connor Barwin,31,8,13,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
RILB,Alec Ogletree,26,4,15,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
LCB,Trumaine Johnson,27,5,15,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
RCB,Kayvon Webster,26,4,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
SS,John Johnson,22,Rook,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
FS,Lamarcus Joyner,27,3,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAM,2017,2025-08-15 19:41:05
DB,Mark Barron,28,5,14,,,Starters_1,RAM,2017,2025-08-15 19:41:05
