Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Case Keenum,28,3,9,"196 for 322, 2,201 yards, 9 td, 11 int, & 20 rushes for 51 yards and 1 td",,Starters_1,RAM,2016,2025-08-15 19:40:59
RB,Todd Gurley,22,1,16,"278 rushes for 885 yards, 6 td, & 43 catches for 327 yards and 0 td",,Starters_1,RAM,2016,2025-08-15 19:40:59
WR,Tavon Austin,26,3,15,"58 catches for 509 yards, 3 td, & 28 rushes for 159 yards and 1 td",,Starters_1,RAM,2016,2025-08-15 19:40:59
WR,Kenny Britt,28,7,15,"68 catches for 1,002 yards, 5 td",,Starters_1,RAM,2016,2025-08-15 19:40:59
TE,Tyler Higbee,23,Rook,7,"11 catches for 85 yards, 1 td",,Starters_1,RAM,2016,2025-08-15 19:40:59
TE,Lance Kendricks,28,5,16,"50 catches for 499 yards, 2 td",,Starters_1,RAM,2016,2025-08-15 19:40:59
LT,Greg Robinson,24,2,14,1 fumble recovered,,Starters_1,RAM,2016,2025-08-15 19:40:59
LG,Rodger Saffold,28,6,15,,,Starters_1,RAM,2016,2025-08-15 19:40:59
C,Tim Barnes,28,4,16,,,Starters_1,RAM,2016,2025-08-15 19:40:59
RG,Cody Wichmann,24,1,11,,,Starters_1,RAM,2016,2025-08-15 19:40:59
RT,Rob Havenstein,24,1,15,,,Starters_1,RAM,2016,2025-08-15 19:40:59
LDE,William Hayes,31,8,14,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
LDT,Aaron Donald*+,25,2,16,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
RDT,Michael Brockers,26,4,14,,,Starters_1,RAM,2016,2025-08-15 19:40:59
RDE,Robert Quinn,26,5,8,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
LLB,Mark Barron,27,4,16,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
MLB,Alec Ogletree,25,3,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
LCB,Trumaine Johnson,26,4,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
RCB,E.J. Gaines,24,2,10,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
SS,T.J. McDonald,25,3,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
FS,Maurice Alexander,25,2,14,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAM,2016,2025-08-15 19:40:59
DB,Lamarcus Joyner,26,2,8,,,Starters_1,RAM,2016,2025-08-15 19:40:59
