Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matthew Stafford,36,15,16,"340 for 517, 3,762 yards, 20 td, 8 int, & 30 rushes for 41 yards and 0 td",,Starters_1,RAM,2024,2025-08-15 19:42:04
RB,Kyren Williams,24,2,16,"316 rushes for 1,299 yards, 14 td, & 34 catches for 182 yards and 2 td",,Starters_1,RAM,2024,2025-08-15 19:42:04
WR,Cooper Kupp,31,7,11,"67 catches for 710 yards, 6 td, & 2 rushes for 10 yards and 0 td",,Starters_1,RAM,2024,2025-08-15 19:42:04
WR,Puka Nacua,23,1,11,"79 catches for 990 yards, 3 td, & 11 rushes for 46 yards and 1 td",,Starters_1,RAM,2024,2025-08-15 19:42:04
WR,Demarcus Robinson,30,8,17,"31 catches for 505 yards, 7 td",,Starters_1,RAM,2024,2025-08-15 19:42:04
TE,Colby Parkinson,25,4,9,"30 catches for 294 yards, 1 td",,Starters_1,RAM,2024,2025-08-15 19:42:04
LT,Alaric Jackson,26,3,14,,,Starters_1,RAM,2024,2025-08-15 19:42:04
LG,Steve Avila,25,1,10,1 fumble recovered,,Starters_1,RAM,2024,2025-08-15 19:42:04
C,Beaux Limmer,23,Rook,14,1 fumble recovered,,Starters_1,RAM,2024,2025-08-15 19:42:04
RG,Kevin Dotson,28,4,16,,,Starters_1,RAM,2024,2025-08-15 19:42:04
RT,Rob Havenstein,32,9,11,,,Starters_1,RAM,2024,2025-08-15 19:42:04
LDE,Kobie Turner,25,1,16,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
NT,Bobby Brown,24,3,16,,,Starters_1,RAM,2024,2025-08-15 19:42:04
RDE,Braden Fiske,24,Rook,8,"8.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
LOLB,Byron Young,26,1,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
LILB,Omar Speights,23,Rook,10,,,Starters_1,RAM,2024,2025-08-15 19:42:04
RLB,Christian Rozeboom,27,3,11,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
ROLB,Jared Verse*,24,Rook,16,"4.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
LCB,Darious Williams,31,6,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
RCB,Cobie Durant,26,2,14,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
SS,Quentin Lake,25,2,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
FS,Kamren Curl,25,4,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAM,2024,2025-08-15 19:42:04
