Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAM,1994,QB,Chris Miller,29,7,10,"173 for 317, 2,104 yards, 16 td, 14 int, & 20 rushes for 100 yards and 0 td",,Starters_1
RAM,1994,RB,Jerome Bettis*,22,1,16,"319 rushes for 1,025 yards, 3 td, & 31 catches for 293 yards and 1 td",,Starters_1
RAM,1994,FB,Howard Griffith,27,1,10,"9 rushes for 30 yards, 0 td, & 16 catches for 113 yards and 1 td",,Starters_1
RAM,1994,WR,Flipper Anderson,29,6,16,"46 catches for 945 yards, 5 td, & 1 rush for 11 yards and 0 td",,Starters_1
RAM,1994,WR,Jessie Hester,31,9,15,"45 catches for 644 yards, 3 td, & 2 rushes for 28 yards and 0 td",,Starters_1
RAM,1994,TE,Troy Drayton,24,1,16,"32 catches for 276 yards, 6 td, & 1 rush for 4 yards and 0 td",,Starters_1
RAM,1994,LT,Clarence Jones,26,3,16,,,Starters_1
RAM,1994,LG,Tom Newberry,32,8,14,1 fumble recovered,,Starters_1
RAM,1994,C,Bern Brostek,28,4,10,,,Starters_1
RAM,1994,RG,Leo Goeas,28,4,13,1 fumble recovered,,Starters_1
RAM,1994,RT,Wayne Gandy,23,Rook,9,,,Starters_1
RAM,1994,LDE,Robert Young,25,3,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAM,1994,LDT,Jimmie Jones,28,4,14,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAM,1994,RDT,Sean Gilbert,24,2,14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAM,1994,RDE,Fred Stokes,30,7,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAM,1994,LLB,Joe Kelly,30,8,14,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
RAM,1994,MLB,Shane Conlan,30,7,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAM,1994,RLB,Roman Phifer,26,3,15,"1.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
RAM,1994,LCB,Todd Lyght,25,3,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
RAM,1994,RCB,Darryl Henley,28,5,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
RAM,1994,SS,Marquez Pope,24,2,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
RAM,1994,FS,Anthony Newman,29,6,14,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
