Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jay Cutler,32,9,15,"311 for 483, 3,659 yards, 21 td, 11 int, & 38 rushes for 201 yards and 1 td",,Starters_1,CHI,2015,2025-08-15 18:58:13
RB,Matt Forte,30,7,13,"218 rushes for 898 yards, 4 td, & 44 catches for 389 yards and 3 td",,Starters_1,CHI,2015,2025-08-15 18:58:13
WR,Alshon Jeffery,25,3,8,"54 catches for 807 yards, 4 td",,Starters_1,CHI,2015,2025-08-15 18:58:13
WR,Eddie Royal,29,7,9,"37 catches for 238 yards, 1 td, & 1 rush for -1 yards and 0 td",,Starters_1,CHI,2015,2025-08-15 18:58:13
TE,Martellus Bennett,28,7,11,"53 catches for 439 yards, 3 td",,Starters_1,CHI,2015,2025-08-15 18:58:13
TE,Zach Miller,31,6,14,"34 catches for 439 yards, 5 td",,Starters_1,CHI,2015,2025-08-15 18:58:13
LT,Charles Leno Jr.,24,1,13,,,Starters_1,CHI,2015,2025-08-15 18:58:13
LG,Matt Slauson,29,6,16,,,Starters_1,CHI,2015,2025-08-15 18:58:13
C,Hroniss Grasu,24,Rook,8,,,Starters_1,CHI,2015,2025-08-15 18:58:13
RG,Vlad Ducasse,28,5,11,,,Starters_1,CHI,2015,2025-08-15 18:58:13
RT,Kyle Long*,27,2,16,1 fumble recovered,,Starters_1,CHI,2015,2025-08-15 18:58:13
LDE,Will Sutton,24,1,7,,,Starters_1,CHI,2015,2025-08-15 18:58:13
NT,Eddie Goldman,21,Rook,12,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
RDE,Jarvis Jenkins,27,3,15,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
LOLB,Sam Acho,27,4,7,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
LILB,Shea McClellin,26,3,11,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
RILB,Christian Jones,24,1,13,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
ROLB,Pernell McPhee,27,4,12,"6.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
LCB,Tracy Porter,29,7,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
RCB,Kyle Fuller,23,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
SS,Adrian Amos,22,Rook,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2015,2025-08-15 18:58:13
FS,Antrel Rolle,33,10,7,,,Starters_1,CHI,2015,2025-08-15 18:58:13
