Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CHI,2008,QB,Kyle Orton,26,3,15,"272 for 465, 2,972 yards, 18 td, 12 int, & 24 rushes for 49 yards and 3 td",,Starters_1
CHI,2008,RB,Matt Forte,23,Rook,16,"316 rushes for 1,238 yards, 8 td, & 63 catches for 477 yards and 4 td",,Starters_1
CHI,2008,FB,Jason McKie,28,6,8,"11 rushes for 26 yards, 2 td, & 11 catches for 64 yards and 1 td",,Starters_1
CHI,2008,WR,Rashied Davis,29,3,12,"35 catches for 445 yards, 2 td, & 3 rushes for 14 yards and 0 td",,Starters_1
CHI,2008,WR,Devin Hester,26,2,8,"51 catches for 665 yards, 3 td, & 6 rushes for 61 yards and 0 td",,Starters_1
CHI,2008,TE,Desmond Clark,31,9,16,"41 catches for 367 yards, 1 td",,Starters_1
CHI,2008,LT,John St. Clair,31,6,16,,,Starters_1
CHI,2008,LG,Josh Beekman,25,1,16,,,Starters_1
CHI,2008,C,Olin Kreutz,31,10,16,,,Starters_1
CHI,2008,RG,Roberto Garza,29,7,16,,,Starters_1
CHI,2008,RT,John Tait,33,9,16,,,Starters_1
CHI,2008,LDE,Adewale Ogunleye,31,7,16,"5.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CHI,2008,LDT,Tommie Harris,25,4,13,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CHI,2008,RDT,Dusty Dvoracek,27,1,12,,,Starters_1
CHI,2008,RDE,Alex Brown,29,6,16,"6.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
CHI,2008,LLB,Nick Roach,23,1,9,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CHI,2008,MLB,Brian Urlacher,30,8,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
CHI,2008,RLB,Lance Briggs*,28,5,16,"0.5 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1
CHI,2008,LCB,Charles Tillman,27,5,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
CHI,2008,RCB,Corey Graham,23,1,9,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
CHI,2008,SS,Kevin Payne,25,1,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
CHI,2008,FS,Mike Brown,30,8,15,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
