Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Justin Fields,23,1,15,"192 for 318, 2,242 yards, 17 td, 11 int, & 160 rushes for 1,143 yards and 8 td",,Starters_1,CHI,2022,2025-08-15 18:59:08
RB,David Montgomery,25,3,16,"201 rushes for 801 yards, 5 td, & 34 catches for 316 yards and 1 td",,Starters_1,CHI,2022,2025-08-15 18:59:08
FB,Khari Blasingame,26,3,6,,,Starters_1,CHI,2022,2025-08-15 18:59:08
WR,Darnell Mooney,25,2,12,"40 catches for 493 yards, 2 td, & 1 rush for 2 yards and 0 td",,Starters_1,CHI,2022,2025-08-15 18:59:08
WR,Equanimeous St. Brown,26,4,16,"21 catches for 323 yards, 1 td, & 6 rushes for 54 yards and 0 td",,Starters_1,CHI,2022,2025-08-15 18:59:08
TE,Cole Kmet,23,2,17,"50 catches for 544 yards, 7 td, & 2 rushes for 9 yards and 0 td",,Starters_1,CHI,2022,2025-08-15 18:59:08
LT,Braxton Jones,23,Rook,17,,,Starters_1,CHI,2022,2025-08-15 18:59:08
LG,Cody Whitehair,30,6,12,,,Starters_1,CHI,2022,2025-08-15 18:59:08
C,Sam Mustipher,26,2,16,,,Starters_1,CHI,2022,2025-08-15 18:59:08
RG,Teven Jenkins,24,1,11,,,Starters_1,CHI,2022,2025-08-15 18:59:08
RT,Riley Reiff,34,10,10,,,Starters_1,CHI,2022,2025-08-15 18:59:08
LDE,Trevis Gipson,25,2,10,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
LDE,Justin Jones,26,4,17,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
RDT,Armon Watts,26,3,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
RDE,Al-Quadin Muhammad,27,5,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
LLB,Nicholas Morrow,27,5,17,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
MLB,Roquan Smith*+,25,4,8,"2.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
RLB,Joe Thomas,31,7,9,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
LCB,Jaylon Johnson,23,2,11,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
RCB,Kyler Gordon,23,Rook,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
SS,Eddie Jackson,29,5,12,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
FS,Jaquan Brisker,23,Rook,15,"4.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CHI,2022,2025-08-15 18:59:08
