Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CHI,1996,QB,Dave Krieg,38,16,12,"226 for 377, 2,278 yards, 14 td, 12 int, & 16 rushes for 12 yards and 1 td",,Starters_1
CHI,1996,RB,Raymont Harris,26,2,10,"194 rushes for 748 yards, 4 td, & 32 catches for 296 yards and 1 td",,Starters_1
CHI,1996,FB,Tony Carter,24,2,11,"11 rushes for 43 yards, 0 td, & 41 catches for 233 yards and 0 td",,Starters_1
CHI,1996,WR,Curtis Conway,25,3,16,"81 catches for 1,049 yards, 7 td, & 8 rushes for 50 yards and 0 td",,Starters_1
CHI,1996,WR,Michael Timpson,29,7,15,"62 catches for 802 yards, 0 td, & 3 rushes for 21 yards and 0 td",,Starters_1
CHI,1996,TE,Keith Jennings,30,7,5,"6 catches for 56 yards, 0 td",,Starters_1
CHI,1996,LT,Andy Heck,29,7,16,,,Starters_1
CHI,1996,LG,Todd Perry,26,3,16,1 fumble recovered,,Starters_1
CHI,1996,C,Jerry Fontenot,30,7,16,,,Starters_1
CHI,1996,RG,Todd Burger,26,2,8,1 fumble recovered,,Starters_1
CHI,1996,RT,James Williams,28,5,16,2 fumbles recovered,,Starters_1
CHI,1996,LDE,Albert Fontenot,26,3,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CHI,1996,LDT,Jim Flanigan,25,2,14,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CHI,1996,RDT,Carl Simpson,26,3,16,"1.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CHI,1996,RDE,Alonzo Spellman,25,4,15,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CHI,1996,LLB,Joe Cain,31,7,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CHI,1996,MLB,Bryan Cox,28,5,9,"3.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
CHI,1996,RLB,Vinson Smith,31,8,12,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CHI,1996,LCB,Donnell Woolford,30,7,15,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1
CHI,1996,RCB,Walt Harris,22,Rook,13,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
CHI,1996,SS,Marty Carter,27,5,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
CHI,1996,FS,Mark Carrier,28,6,13,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
