Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CHI,1990,QB,Jim Harbaugh,27,3,14,"180 for 312, 2,178 yards, 10 td, 6 int, & 51 rushes for 321 yards and 4 td",,Starters_1
CHI,1990,RB,Neal Anderson*,26,4,14,"260 rushes for 1,078 yards, 10 td, & 42 catches for 484 yards and 3 td",,Starters_1
CHI,1990,FB,Brad Muster,25,2,15,"141 rushes for 664 yards, 6 td, & 47 catches for 452 yards and 0 td",,Starters_1
CHI,1990,WR,Wendell Davis,24,2,12,"39 catches for 572 yards, 3 td",,Starters_1
CHI,1990,WR,Ron Morris,26,3,15,"31 catches for 437 yards, 3 td, & 2 rushes for 26 yards and 0 td",,Starters_1
CHI,1990,TE,James Thornton,25,2,16,"19 catches for 254 yards, 1 td",,Starters_1
CHI,1990,LT,Jimbo Covert,30,7,15,,,Starters_1
CHI,1990,LG,Mark Bortz*,29,7,16,,,Starters_1
CHI,1990,C,Jay Hilgenberg*,31,9,14,,,Starters_1
CHI,1990,RG,Tom Thayer,29,5,16,1 fumble recovered,,Starters_1
CHI,1990,RT,Keith Van Horne,33,9,16,,,Starters_1
CHI,1990,LDE,Trace Armstrong,25,1,16,"10.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CHI,1990,LDT,William Perry,28,5,16,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CHI,1990,RDT,Dan Hampton,33,11,9,,,Starters_1
CHI,1990,RDE,Richard Dent*,30,7,16,"12.0 sacks, 3 interceptions, 3 fumbles recovered",,Starters_1
CHI,1990,LLB,Jim Morrissey,28,5,16,"0.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1
CHI,1990,MLB,Mike Singletary*,32,9,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CHI,1990,RLB,Ron Rivera,28,6,14,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
CHI,1990,LCB,Donnell Woolford,24,1,13,"2.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
CHI,1990,RCB,Lemuel Stinson,24,2,10,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1
CHI,1990,SS,Shaun Gayle,28,6,16,"1.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1
CHI,1990,FS,Mark Carrier*,22,Rook,16,"0.0 sacks, 10 interceptions, 2 fumbles recovered",,Starters_1
