Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CHI,1997,QB,Erik Kramer,33,10,13,"275 for 477, 3,011 yards, 14 td, 14 int, & 27 rushes for 83 yards and 2 td",,Starters_1
CHI,1997,RB,Raymont Harris,27,3,13,"275 rushes for 1,033 yards, 10 td, & 28 catches for 115 yards and 0 td",,Starters_1
CHI,1997,FB,Tony Carter,25,3,10,"9 rushes for 56 yards, 0 td, & 24 catches for 152 yards and 0 td",,Starters_1
CHI,1997,WR,Bobby Engram,24,1,11,"45 catches for 399 yards, 2 td",,Starters_1
CHI,1997,WR,Ricky Proehl,29,7,10,"58 catches for 753 yards, 7 td",,Starters_1
CHI,1997,TE,Keith Jennings,31,8,12,"14 catches for 164 yards, 0 td",,Starters_1
CHI,1997,LT,Andy Heck,30,8,16,,,Starters_1
CHI,1997,LG,Todd Perry,27,4,11,,,Starters_1
CHI,1997,C,Chris Villarrial,24,1,11,,,Starters_1
CHI,1997,RG,Todd Burger,27,3,15,1 fumble recovered,,Starters_1
CHI,1997,RT,James Williams,29,6,16,,,Starters_1
CHI,1997,LDE,John Thierry,26,3,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CHI,1997,LDT,Jim Flanigan,26,3,16,"6.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
CHI,1997,RDT,Carl Simpson,27,4,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CHI,1997,RDE,Carl Reeves,26,1,10,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CHI,1997,LLB,Ron Cox,29,7,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CHI,1997,MLB,Bryan Cox,29,6,15,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CHI,1997,RLB,Barry Minter,27,4,16,"6.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
CHI,1997,LCB,Tom Carter,25,4,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
CHI,1997,RCB,Walt Harris,23,1,16,"0.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1
CHI,1997,SS,Marty Carter,28,6,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CHI,1997,FS,John Mangum,30,7,16,"1.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1
