Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Justin Fields,22,Rook,10,"159 for 270, 1,870 yards, 7 td, 10 int, & 72 rushes for 420 yards and 2 td",,Starters_1,CHI,2021,2025-08-15 18:59:01
RB,David Montgomery,24,2,13,"225 rushes for 849 yards, 7 td, & 42 catches for 301 yards and 0 td",,Starters_1,CHI,2021,2025-08-15 18:59:01
WR,Darnell Mooney,24,1,14,"81 catches for 1,055 yards, 4 td, & 6 rushes for 32 yards and 1 td",,Starters_1,CHI,2021,2025-08-15 18:59:01
WR,Allen Robinson,28,7,11,"38 catches for 410 yards, 1 td",,Starters_1,CHI,2021,2025-08-15 18:59:01
TE,Jesse James,27,6,9,"7 catches for 62 yards, 1 td",,Starters_1,CHI,2021,2025-08-15 18:59:01
TE,Cole Kmet,22,1,17,"60 catches for 612 yards, 0 td, & 1 rush for yards and 0 td",,Starters_1,CHI,2021,2025-08-15 18:59:01
LT,Jason Peters,39,17,15,,,Starters_1,CHI,2021,2025-08-15 18:59:01
LG,Cody Whitehair,29,5,17,,,Starters_1,CHI,2021,2025-08-15 18:59:01
C,Sam Mustipher,25,1,17,,,Starters_1,CHI,2021,2025-08-15 18:59:01
RG,James Daniels,24,3,17,,,Starters_1,CHI,2021,2025-08-15 18:59:01
RT,Larry Borom,22,Rook,8,,,Starters_1,CHI,2021,2025-08-15 18:59:01
LDE,Angelo Blackson,29,6,8,"2.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
NT,Eddie Goldman,27,6,10,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
RDE,Bilal Nichols,25,3,15,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
LOLB,Robert Quinn*,31,10,16,"18.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
LILB,Alec Ogletree,30,8,16,,,Starters_1,CHI,2021,2025-08-15 18:59:01
RILB,Roquan Smith,24,3,17,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
ROLB,Khalil Mack,30,7,7,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
LCB,Jaylon Johnson,22,1,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
RCB,Kindle Vildor,24,1,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
SS,Tashaun Gipson,31,9,12,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CHI,2021,2025-08-15 18:59:01
FS,Eddie Jackson,28,4,14,,,Starters_1,CHI,2021,2025-08-15 18:59:01
