Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Barkley,26,3,6,"129 for 216, 1,611 yards, 8 td, 14 int, & 7 rushes for 2 yards and 0 td",,Starters_1,CHI,2016,2025-08-15 18:58:22
RB,Jordan Howard*,22,Rook,13,"252 rushes for 1,313 yards, 6 td, & 29 catches for 298 yards and 1 td",,Starters_1,CHI,2016,2025-08-15 18:58:22
WR,Alshon Jeffery,26,4,12,"52 catches for 821 yards, 2 td",,Starters_1,CHI,2016,2025-08-15 18:58:22
WR,Cameron Meredith,24,1,10,"66 catches for 888 yards, 4 td, & 1 rush for 6 yards and 0 td",,Starters_1,CHI,2016,2025-08-15 18:58:22
TE,Zach Miller,32,7,8,"47 catches for 486 yards, 4 td",,Starters_1,CHI,2016,2025-08-15 18:58:22
TE,Logan Paulsen,29,6,12,"3 catches for 15 yards, 0 td",,Starters_1,CHI,2016,2025-08-15 18:58:22
LT,Charles Leno Jr.,25,2,16,,,Starters_1,CHI,2016,2025-08-15 18:58:22
LG,Josh Sitton*,30,8,12,1 fumble recovered,,Starters_1,CHI,2016,2025-08-15 18:58:22
C,Cody Whitehair,24,Rook,16,,,Starters_1,CHI,2016,2025-08-15 18:58:22
RG,Kyle Long,28,3,8,,,Starters_1,CHI,2016,2025-08-15 18:58:22
RT,Bobby Massie,27,4,15,,,Starters_1,CHI,2016,2025-08-15 18:58:22
LDE,Akiem Hicks,27,4,16,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
NT,Will Sutton,25,2,6,,,Starters_1,CHI,2016,2025-08-15 18:58:22
RDE,Mitch Unrein,29,5,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
LOLB,Leonard Floyd,24,Rook,12,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
LILB,Jerrell Freeman,30,4,12,,,Starters_1,CHI,2016,2025-08-15 18:58:22
RILB,Danny Trevathan,26,4,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
ROLB,Willie Young,31,6,12,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
LCB,Tracy Porter,30,8,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
RCB,Cre'von LeBlanc,22,Rook,9,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
SS,Harold Jones-Quartey,23,1,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
FS,Adrian Amos,23,1,14,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2016,2025-08-15 18:58:22
