Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jay Cutler,30,7,11,"224 for 355, 2,621 yards, 19 td, 12 int, & 23 rushes for 118 yards and 0 td",,Starters_1,CHI,2013,2025-08-15 18:57:56
RB,Matt Forte*,28,5,16,"289 rushes for 1,339 yards, 9 td, & 74 catches for 594 yards and 3 td",,Starters_1,CHI,2013,2025-08-15 18:57:56
FB,Tony Fiammetta,27,4,7,"0 rushes for yards, 0 td, & 4 catches for 57 yards and 0 td",,Starters_1,CHI,2013,2025-08-15 18:57:56
WR,Alshon Jeffery*,23,1,14,"89 catches for 1,421 yards, 7 td, & 16 rushes for 105 yards and 0 td",,Starters_1,CHI,2013,2025-08-15 18:57:56
WR,Brandon Marshall*,29,7,16,"100 catches for 1,295 yards, 12 td",,Starters_1,CHI,2013,2025-08-15 18:57:56
TE,Martellus Bennett,26,5,15,"65 catches for 759 yards, 5 td",,Starters_1,CHI,2013,2025-08-15 18:57:56
LT,Jermon Bushrod,29,6,16,1 fumble recovered,,Starters_1,CHI,2013,2025-08-15 18:57:56
LG,Matt Slauson,27,4,16,,,Starters_1,CHI,2013,2025-08-15 18:57:56
C,Roberto Garza,34,12,16,,,Starters_1,CHI,2013,2025-08-15 18:57:56
RG,Kyle Long*,25,Rook,16,,,Starters_1,CHI,2013,2025-08-15 18:57:56
RT,Jordan Mills,23,Rook,16,1 fumble recovered,,Starters_1,CHI,2013,2025-08-15 18:57:56
LDE,Shea McClellin,24,1,10,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
LDT,Corey Wootton,26,3,15,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
RDT,Stephen Paea,25,2,10,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
RDE,Julius Peppers,33,11,16,"7.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
LLB,Lance Briggs,33,10,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
MLB,Jonathan Bostic,22,Rook,9,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
RLB,James Anderson,30,7,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
LCB,Tim Jennings*,30,7,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
RCB,Charles Tillman,32,10,8,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
SS,Major Wright,25,3,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
FS,Chris Conte,24,2,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CHI,2013,2025-08-15 18:57:56
