Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
DET,1975,QB,Joe Reed,27,3,8,"86 for 191, 1,181 yards, 9 td, 10 int, & 34 rushes for 193 yards and 1 td",,Starters_1
DET,1975,RB,Altie Taylor,28,6,14,"195 rushes for 638 yards, 4 td, & 21 catches for 111 yards and 0 td",,Starters_1
DET,1975,FB,Dexter Bussey,23,1,13,"157 rushes for 696 yards, 2 td, & 14 catches for 175 yards and 2 td",,Starters_1
DET,1975,WR,Marlin Briscoe,30,7,7,"22 catches for 347 yards, 4 td, & 2 rushes for -3 yards and 0 td",,Starters_1
DET,1975,WR,Ray Jarvis,26,4,12,"29 catches for 501 yards, 4 td, & 1 rush for yards and 0 td",,Starters_1
DET,1975,TE,Charlie Sanders*,29,7,12,"37 catches for 486 yards, 3 td",,Starters_1
DET,1975,LT,Jim Yarbrough,29,6,13,,,Starters_1
DET,1975,LG,Lynn Boden,22,Rook,12,1 fumble recovered,,Starters_1
DET,1975,C,Jon Morris,33,11,14,,,Starters_1
DET,1975,RG,Bob Kowalkowski,32,9,14,,,Starters_1
DET,1975,RT,Rocky Freitas,30,7,14,,,Starters_1
DET,1975,LDE,Ken Sanders,25,3,14,,,Starters_1
DET,1975,LDT,Herb Orvis,29,3,14,"0 interceptions, 2 fumbles recovered",,Starters_1
DET,1975,RDT,Larry Hand,35,10,14,"1 interception, 0 fumbles recovered",,Starters_1
DET,1975,RDE,Billy Howard,25,1,12,"0 interceptions, 1 fumble recovered",,Starters_1
DET,1975,LLB,Paul Naumoff,30,8,14,"2 interceptions, 1 fumble recovered",,Starters_1
DET,1975,MLB,Jim Laslavic,24,2,13,"2 interceptions, 1 fumble recovered",,Starters_1
DET,1975,RLB,Charlie Weaver,26,4,9,"1 interception, 1 fumble recovered",,Starters_1
DET,1975,LCB,Lem Barney*,30,8,10,"5 interceptions, 1 fumble recovered",,Starters_1
DET,1975,RCB,Levi Johnson,25,2,14,"3 interceptions, 1 fumble recovered",,Starters_1
DET,1975,SS,Charlie West,29,7,14,,,Starters_1
DET,1975,FS,Dick Jauron,25,2,10,"4 interceptions, 2 fumbles recovered",,Starters_1
