Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matthew Stafford,25,4,16,"371 for 634, 4,650 yards, 29 td, 19 int, & 37 rushes for 69 yards and 2 td",,Starters_1,DET,2013,2025-08-15 19:10:11
RB,Reggie Bush,28,7,14,"223 rushes for 1,006 yards, 4 td, & 54 catches for 506 yards and 3 td",,Starters_1,DET,2013,2025-08-15 19:10:11
WR,Nate Burleson,32,10,8,"39 catches for 461 yards, 1 td, & 2 rushes for -8 yards and 0 td",,Starters_1,DET,2013,2025-08-15 19:10:11
WR,Kris Durham,25,2,13,"38 catches for 490 yards, 2 td",,Starters_1,DET,2013,2025-08-15 19:10:11
WR,Calvin Johnson*+,28,6,14,"84 catches for 1,492 yards, 12 td",,Starters_1,DET,2013,2025-08-15 19:10:11
TE,Brandon Pettigrew,28,4,14,"41 catches for 416 yards, 2 td",,Starters_1,DET,2013,2025-08-15 19:10:11
LT,Riley Reiff,25,1,16,1 fumble recovered,,Starters_1,DET,2013,2025-08-15 19:10:11
LG,Rob Sims,30,7,16,,,Starters_1,DET,2013,2025-08-15 19:10:11
C,Dominic Raiola,35,12,16,,,Starters_1,DET,2013,2025-08-15 19:10:11
RG,Larry Warford,22,Rook,16,,,Starters_1,DET,2013,2025-08-15 19:10:11
RT,LaAdrian Waddle,22,Rook,8,,,Starters_1,DET,2013,2025-08-15 19:10:11
LDE,Ezekiel Ansah,24,Rook,12,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
LDT,Nick Fairley,25,2,15,"6.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
RDT,Ndamukong Suh*+,26,3,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
RDE,Willie Young,28,3,15,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
LLB,Ashlee Palmer,27,4,10,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
MLB,Stephen Tulloch,28,7,16,"3.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
RLB,DeAndre Levy,26,4,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
LCB,Chris Houston,29,6,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
RCB,Rashean Mathis,33,10,13,,,Starters_1,DET,2013,2025-08-15 19:10:11
SS,Glover Quin,27,4,16,"2.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
FS,Louis Delmas,26,4,15,"2.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,DET,2013,2025-08-15 19:10:11
