Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matthew Stafford,27,6,16,"398 for 592, 4,262 yards, 32 td, 13 int, & 44 rushes for 159 yards and 1 td",,Starters_1,DET,2015,2025-08-15 19:10:26
RB,Ameer Abdullah,22,Rook,9,"143 rushes for 597 yards, 2 td, & 25 catches for 183 yards and 1 td",,Starters_1,DET,2015,2025-08-15 19:10:26
WR,Calvin Johnson*,30,8,16,"88 catches for 1,214 yards, 9 td",,Starters_1,DET,2015,2025-08-15 19:10:26
WR,Golden Tate,27,5,16,"90 catches for 813 yards, 6 td, & 6 rushes for 41 yards and 0 td",,Starters_1,DET,2015,2025-08-15 19:10:26
TE,Eric Ebron,22,1,8,"47 catches for 537 yards, 5 td",,Starters_1,DET,2015,2025-08-15 19:10:26
TE,Brandon Pettigrew,30,6,8,"7 catches for 67 yards, 1 td",,Starters_1,DET,2015,2025-08-15 19:10:26
LT,Riley Reiff,27,3,16,,,Starters_1,DET,2015,2025-08-15 19:10:26
LG,Laken Tomlinson,23,Rook,14,,,Starters_1,DET,2015,2025-08-15 19:10:26
C,Travis Swanson,24,1,14,,,Starters_1,DET,2015,2025-08-15 19:10:26
RG,Larry Warford,24,2,13,,,Starters_1,DET,2015,2025-08-15 19:10:26
RT,Michael Ola,27,1,7,1 fumble recovered,,Starters_1,DET,2015,2025-08-15 19:10:26
LDE,Jason Jones,29,7,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
LDT,Caraun Reid,24,1,12,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
RDT,Haloti Ngata,31,9,14,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
RDE,Ezekiel Ansah*,26,2,16,"14.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
LLB,Tahir Whitehead,25,3,8,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
MLB,Stephen Tulloch,30,9,16,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
RLB,Josh Bynes,26,4,11,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
LCB,Darius Slay,24,2,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
RCB,Nevin Lawson,24,1,9,,,Starters_1,DET,2015,2025-08-15 19:10:26
SS,James Ihedigbo,32,7,8,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
FS,Glover Quin,29,6,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,DET,2015,2025-08-15 19:10:26
