Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jared Goff,27,5,14,"332 for 494, 3,245 yards, 19 td, 8 int, & 17 rushes for 87 yards and 0 td",,Starters_1,DET,2021,2025-08-15 19:11:14
RB,Jamaal Williams,26,4,11,"153 rushes for 601 yards, 3 td, & 26 catches for 157 yards and 0 td",,Starters_1,DET,2021,2025-08-15 19:11:14
WR,Kalif Raymond,27,5,14,"48 catches for 576 yards, 4 td, & 4 rushes for 28 yards and 0 td",,Starters_1,DET,2021,2025-08-15 19:11:14
WR,Amon-Ra St. Brown,22,Rook,9,"90 catches for 912 yards, 5 td, & 7 rushes for 61 yards and 1 td",,Starters_1,DET,2021,2025-08-15 19:11:14
TE,Darren Fells,35,7,5,"4 catches for 43 yards, 0 td",,Starters_1,DET,2021,2025-08-15 19:11:14
TE,T.J. Hockenson,24,2,12,"61 catches for 583 yards, 4 td",,Starters_1,DET,2021,2025-08-15 19:11:14
LT,Taylor Decker,28,5,9,,,Starters_1,DET,2021,2025-08-15 19:11:14
LG,Jonah Jackson*,24,1,16,,,Starters_1,DET,2021,2025-08-15 19:11:14
C,Evan Brown,25,2,12,1 fumble recovered,,Starters_1,DET,2021,2025-08-15 19:11:14
RG,Halapoulivaati Vaitai,28,5,15,,,Starters_1,DET,2021,2025-08-15 19:11:14
LDE,Michael Brockers,31,9,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
NT,Alim McNeill,21,Rook,6,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
RDE,Nick Williams,31,7,17,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
LOLB,Trey Flowers,28,6,7,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
LILB,Alex Anzalone,27,4,14,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
RILB,Jalen Reeves-Maybin,26,4,11,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
ROLB,Charles Harris,26,4,14,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
LCB,Jerry Jacobs,24,Rook,9,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
RCB,Amani Oruwariye,25,2,14,"0.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
SS,Tracy Walker,26,3,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
FS,Will Harris,26,2,17,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2021,2025-08-15 19:11:14
