Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jared Goff*,30,8,17,"390 for 539, 4,629 yards, 37 td, 12 int, & 35 rushes for 56 yards and 0 td",,Starters_1,DET,2024,2025-08-15 19:11:39
RB,David Montgomery,27,5,14,"185 rushes for 775 yards, 12 td, & 36 catches for 341 yards and 0 td",,Starters_1,DET,2024,2025-08-15 19:11:39
WR,Amon-Ra St. Brown*+,25,3,17,"115 catches for 1,263 yards, 12 td, & 2 rushes for 6 yards and 0 td",,Starters_1,DET,2024,2025-08-15 19:11:39
WR,Jameson Williams,23,2,11,"58 catches for 1,001 yards, 7 td, & 11 rushes for 61 yards and 1 td",,Starters_1,DET,2024,2025-08-15 19:11:39
TE,Sam LaPorta,23,1,16,"60 catches for 726 yards, 7 td",,Starters_1,DET,2024,2025-08-15 19:11:39
TE,Brock Wright,26,3,8,"13 catches for 100 yards, 2 td",,Starters_1,DET,2024,2025-08-15 19:11:39
LT,Taylor Decker*,31,8,14,,,Starters_1,DET,2024,2025-08-15 19:11:39
LG,Graham Glasgow,32,8,16,,,Starters_1,DET,2024,2025-08-15 19:11:39
C,Frank Ragnow*,28,6,16,1 fumble recovered,,Starters_1,DET,2024,2025-08-15 19:11:39
RG,Kevin Zeitler,34,12,16,2 fumbles recovered,,Starters_1,DET,2024,2025-08-15 19:11:39
RT,Penei Sewell*+,24,3,17,,,Starters_1,DET,2024,2025-08-15 19:11:39
LDE,Josh Paschal,25,2,10,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
LDT,D.J. Reader,30,8,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
RDT,Alim McNeill,24,3,14,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
RDE,Za'Darius Smith,32,9,7,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
LLB,Alex Anzalone,30,7,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
MLB,Jack Campbell,24,1,17,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
RLB,Malcolm Rodriguez,25,2,6,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
LCB,Carlton Davis,28,6,13,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
RCB,Terrion Arnold,21,Rook,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
SS,Brian Branch*,23,1,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
FS,Kerby Joseph+,24,2,17,"0.0 sacks, 9 interceptions, 0 fumbles recovered",,Starters_1,DET,2024,2025-08-15 19:11:39
