Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
DET,1986,QB,Eric Hipple,29,6,10,"192 for 305, 1,919 yards, 9 td, 11 int, & 16 rushes for 46 yards and 0 td",,Starters_1
DET,1986,RB,Garry James,23,Rook,15,"159 rushes for 688 yards, 3 td, & 34 catches for 219 yards and 0 td",,Starters_1
DET,1986,FB,James Jones,25,3,16,"252 rushes for 903 yards, 8 td, & 54 catches for 334 yards and 1 td",,Starters_1
DET,1986,WR,Carl Bland,25,2,16,"44 catches for 511 yards, 2 td",,Starters_1
DET,1986,WR,Jeff Chadwick,26,3,15,"53 catches for 995 yards, 5 td",,Starters_1
DET,1986,TE,Jimmie Giles,32,9,8,"19 catches for 198 yards, 3 td",,Starters_1
DET,1986,LT,Lomas Brown,23,1,16,,,Starters_1
DET,1986,LG,Harvey Salem,25,3,13,,,Starters_1
DET,1986,C,Steve Mott,25,3,14,,,Starters_1
DET,1986,RG,Keith Dorney,29,7,12,,,Starters_1
DET,1986,RT,Rich Strenger,26,3,16,,,Starters_1
DET,1986,LDE,Keith Ferguson,27,5,15,"9.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
DET,1986,NT,Eric Williams,24,2,16,"4.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
DET,1986,RDE,William Gay,31,8,16,"6.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
DET,1986,LOLB,Jimmy Williams,26,4,10,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
DET,1986,LILB,James Harrell,29,7,15,"0.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
DET,1986,RILB,Vernon Maxwell,25,3,15,"2.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
DET,1986,ROLB,Mike Cofer,26,3,15,"7.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
DET,1986,LCB,Duane Galloway,25,1,12,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
DET,1986,RCB,Bruce McNorton,27,4,16,"0.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1
DET,1986,SS,Demetrious Johnson,25,3,16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
DET,1986,FS,Devon Mitchell,24,Rook,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
