Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jared Goff*,28,6,17,"382 for 587, 4,438 yards, 29 td, 7 int, & 29 rushes for 73 yards and 0 td",,Starters_1,DET,2022,2025-08-15 19:11:22
RB,Jamaal Williams,27,5,9,"262 rushes for 1,066 yards, 17 td, & 12 catches for 73 yards and 0 td",,Starters_1,DET,2022,2025-08-15 19:11:22
WR,DJ Chark,26,4,10,"30 catches for 502 yards, 3 td",,Starters_1,DET,2022,2025-08-15 19:11:22
WR,Josh Reynolds,27,5,11,"38 catches for 479 yards, 3 td",,Starters_1,DET,2022,2025-08-15 19:11:22
WR,Amon-Ra St. Brown*,23,1,16,"106 catches for 1,161 yards, 6 td, & 9 rushes for 95 yards and 0 td",,Starters_1,DET,2022,2025-08-15 19:11:22
TE,Brock Wright,24,1,10,"18 catches for 216 yards, 4 td",,Starters_1,DET,2022,2025-08-15 19:11:22
LT,Taylor Decker,29,6,17,,,Starters_1,DET,2022,2025-08-15 19:11:22
LG,Jonah Jackson,25,2,13,,,Starters_1,DET,2022,2025-08-15 19:11:22
C,Frank Ragnow*,26,4,16,,,Starters_1,DET,2022,2025-08-15 19:11:22
RG,Evan Brown,26,3,12,,,Starters_1,DET,2022,2025-08-15 19:11:22
RT,Penei Sewell*,22,1,17,,,Starters_1,DET,2022,2025-08-15 19:11:22
LDE,Aidan Hutchinson,22,Rook,17,"9.5 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
LDT,Isaiah Buggs,26,3,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
RDT,Alim McNeill,22,1,17,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
RDE,John Cominsky,27,3,8,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
LLB,Malcolm Rodriguez,23,Rook,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
MLB,Alex Anzalone,28,5,17,"1.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
RLB,Will Harris,27,3,10,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
LCB,Jerry Jacobs,25,1,8,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
RCB,Jeff Okudah,23,2,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
SS,Kerby Joseph,22,Rook,14,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
FS,DeShon Elliott,25,3,13,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,DET,2022,2025-08-15 19:11:22
