Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matthew Stafford*,26,5,16,"363 for 602, 4,257 yards, 22 td, 12 int, & 43 rushes for 93 yards and 2 td",,Starters_1,DET,2014,2025-08-15 19:10:18
RB,Reggie Bush,29,8,9,"76 rushes for 297 yards, 2 td, & 40 catches for 253 yards and 0 td",,Starters_1,DET,2014,2025-08-15 19:10:18
WR,Calvin Johnson*,29,7,13,"71 catches for 1,077 yards, 8 td",,Starters_1,DET,2014,2025-08-15 19:10:18
WR,Jeremy Ross,26,2,13,"24 catches for 314 yards, 1 td, & 2 rushes for -1 yards and 0 td",,Starters_1,DET,2014,2025-08-15 19:10:18
WR,Golden Tate*,26,4,16,"99 catches for 1,331 yards, 4 td, & 5 rushes for 30 yards and 0 td",,Starters_1,DET,2014,2025-08-15 19:10:18
TE,Brandon Pettigrew,29,5,9,"10 catches for 70 yards, 0 td",,Starters_1,DET,2014,2025-08-15 19:10:18
LT,Riley Reiff,26,2,15,,,Starters_1,DET,2014,2025-08-15 19:10:18
LG,Rob Sims,31,8,16,1 fumble recovered,,Starters_1,DET,2014,2025-08-15 19:10:18
C,Dominic Raiola,36,13,15,,,Starters_1,DET,2014,2025-08-15 19:10:18
RG,Larry Warford,23,1,13,,,Starters_1,DET,2014,2025-08-15 19:10:18
RT,LaAdrian Waddle,23,1,10,,,Starters_1,DET,2014,2025-08-15 19:10:18
LDE,Ezekiel Ansah,25,1,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
LDT,Nick Fairley,26,3,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
RDT,Ndamukong Suh*+,27,4,16,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
RDE,Jason Jones,28,6,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
LLB,Ashlee Palmer,28,5,5,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
MLB,Tahir Whitehead,24,2,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
RLB,DeAndre Levy,27,5,16,"2.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
LCB,Darius Slay,23,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
RCB,Rashean Mathis,34,11,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
SS,James Ihedigbo,31,6,13,"2.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
FS,Glover Quin*,28,5,16,"0.0 sacks, 7 interceptions, 0 fumbles recovered",,Starters_1,DET,2014,2025-08-15 19:10:18
