Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matthew Stafford,28,7,16,"388 for 594, 4,327 yards, 24 td, 10 int, & 37 rushes for 207 yards and 2 td",,Starters_1,DET,2016,2025-08-15 19:10:34
RB,Theo Riddick,25,3,8,"92 rushes for 357 yards, 1 td, & 53 catches for 371 yards and 5 td",,Starters_1,DET,2016,2025-08-15 19:10:34
WR,Anquan Boldin,36,13,16,"67 catches for 584 yards, 8 td",,Starters_1,DET,2016,2025-08-15 19:10:34
WR,Marvin Jones,26,4,15,"55 catches for 930 yards, 4 td, & 1 rush for 3 yards and 0 td",,Starters_1,DET,2016,2025-08-15 19:10:34
WR,Golden Tate,28,6,16,"91 catches for 1,077 yards, 4 td, & 10 rushes for 4 yards and 0 td",,Starters_1,DET,2016,2025-08-15 19:10:34
TE,Eric Ebron,23,2,13,"61 catches for 711 yards, 1 td, & 1 rush for 1 yards and 1 td",,Starters_1,DET,2016,2025-08-15 19:10:34
LT,Taylor Decker,23,Rook,16,,,Starters_1,DET,2016,2025-08-15 19:10:34
LG,Laken Tomlinson,24,1,10,,,Starters_1,DET,2016,2025-08-15 19:10:34
C,Travis Swanson,25,2,12,,,Starters_1,DET,2016,2025-08-15 19:10:34
RG,Larry Warford,25,3,15,,,Starters_1,DET,2016,2025-08-15 19:10:34
RT,Riley Reiff,28,4,14,,,Starters_1,DET,2016,2025-08-15 19:10:34
LDE,Devin Taylor,27,3,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2016,2025-08-15 19:10:34
LDT,Tyrunn Walker,26,3,8,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DET,2016,2025-08-15 19:10:34
RDT,Haloti Ngata,32,10,13,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2016,2025-08-15 19:10:34
RDE,Ezekiel Ansah,27,3,13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DET,2016,2025-08-15 19:10:34
LLB,Josh Bynes,27,5,8,,,Starters_1,DET,2016,2025-08-15 19:10:34
MLB,Tahir Whitehead,26,4,15,,,Starters_1,DET,2016,2025-08-15 19:10:34
RLB,Kyle Van Noy,25,2,7,,,Starters_1,DET,2016,2025-08-15 19:10:34
LCB,Darius Slay,25,3,13,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DET,2016,2025-08-15 19:10:34
RCB,Nevin Lawson,25,2,16,,,Starters_1,DET,2016,2025-08-15 19:10:34
SS,Tavon Wilson,26,4,14,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,DET,2016,2025-08-15 19:10:34
FS,Glover Quin,30,7,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DET,2016,2025-08-15 19:10:34
