Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
DET,2002,QB,Joey Harrington,24,Rook,12,"215 for 429, 2,294 yards, 12 td, 16 int, & 7 rushes for 4 yards and 0 td",,Starters_1
DET,2002,RB,James Stewart,31,7,9,"231 rushes for 1,021 yards, 4 td, & 46 catches for 333 yards and 2 td",,Starters_1
DET,2002,FB,Cory Schlesinger,30,7,14,"49 rushes for 139 yards, 2 td, & 35 catches for 263 yards and 0 td",,Starters_1
DET,2002,WR,Az-Zahir Hakim,25,4,10,"37 catches for 541 yards, 3 td, & 4 rushes for 3 yards and 0 td",,Starters_1
DET,2002,WR,Bill Schroeder,31,5,13,"36 catches for 595 yards, 5 td",,Starters_1
DET,2002,TE,Mikhael Ricks,28,4,12,"27 catches for 339 yards, 3 td",,Starters_1
DET,2002,LT,Jeff Backus,25,1,16,,,Starters_1
DET,2002,LG,Tony Semple,32,7,10,,,Starters_1
DET,2002,C,Dominic Raiola,24,1,16,,,Starters_1
DET,2002,RG,Ray Brown,40,16,16,,,Starters_1
DET,2002,RT,Stockar McDougle,25,2,11,,,Starters_1
DET,2002,LDE,Robert Porcher,33,10,15,"5.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
DET,2002,LDT,Shaun Rogers,23,1,12,"2.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
DET,2002,RDT,Luther Elliss,29,7,14,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
DET,2002,RDE,James Hall,25,2,14,"2.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
DET,2002,LLB,Barrett Green,25,2,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
DET,2002,MLB,Chris Claiborne,24,3,15,"4.5 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
DET,2002,RLB,Donte Curry,24,1,10,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
DET,2002,LCB,Todd Lyght,33,11,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
DET,2002,RCB,Chris Cash,22,Rook,12,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
DET,2002,SS,Corey Harris,33,10,16,"2.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
DET,2002,FS,Brian Walker,30,6,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
