Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Cam Newton,29,7,14,"320 for 471, 3,395 yards, 24 td, 13 int, & 101 rushes for 488 yards and 4 td",,Starters_1,CAR,2018,2025-08-15 18:56:33
RB,Christian McCaffrey,22,1,16,"219 rushes for 1,098 yards, 7 td, & 107 catches for 867 yards and 6 td",,Starters_1,CAR,2018,2025-08-15 18:56:33
WR,Devin Funchess,24,3,12,"44 catches for 549 yards, 4 td",,Starters_1,CAR,2018,2025-08-15 18:56:33
WR,D.J. Moore,21,Rook,10,"55 catches for 788 yards, 2 td, & 13 rushes for 172 yards and 0 td",,Starters_1,CAR,2018,2025-08-15 18:56:33
WR,Curtis Samuel,22,1,8,"39 catches for 494 yards, 5 td, & 8 rushes for 84 yards and 2 td",,Starters_1,CAR,2018,2025-08-15 18:56:33
TE,Greg Olsen,33,11,9,"27 catches for 291 yards, 4 td",,Starters_1,CAR,2018,2025-08-15 18:56:33
LT,Chris Clark,33,8,13,1 fumble recovered,,Starters_1,CAR,2018,2025-08-15 18:56:33
LG,Greg Van Roten,28,6,16,1 fumble recovered,,Starters_1,CAR,2018,2025-08-15 18:56:33
C,Ryan Kalil,33,11,16,1 fumble recovered,,Starters_1,CAR,2018,2025-08-15 18:56:33
RG,Trai Turner*,25,4,13,,,Starters_1,CAR,2018,2025-08-15 18:56:33
RT,Taylor Moton,24,1,16,,,Starters_1,CAR,2018,2025-08-15 18:56:33
LDE,Mario Addison,31,7,16,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
LDT,Kawann Short*,29,5,14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
RDT,Dontari Poe,28,6,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
RDE,Julius Peppers,38,16,8,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
LLB,Shaq Thompson,24,3,11,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
MLB,Luke Kuechly*+,27,6,16,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
RLB,Thomas Davis,35,13,12,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
LCB,James Bradberry,25,2,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
RCB,Donte Jackson,23,Rook,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
SS,Eric Reid,27,5,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
FS,Mike Adams,37,14,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CAR,2018,2025-08-15 18:56:33
