Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Bryce Young,22,Rook,16,"315 for 527, 2,877 yards, 11 td, 10 int, & 39 rushes for 253 yards and 0 td",,Starters_1,CAR,2023,2025-08-15 18:57:15
RB,Chuba Hubbard,24,2,12,"238 rushes for 902 yards, 5 td, & 39 catches for 233 yards and 0 td",,Starters_1,CAR,2023,2025-08-15 18:57:15
WR,DJ Chark,27,5,11,"35 catches for 525 yards, 5 td",,Starters_1,CAR,2023,2025-08-15 18:57:15
WR,Jonathan Mingo,22,Rook,14,"43 catches for 418 yards, 0 td",,Starters_1,CAR,2023,2025-08-15 18:57:15
WR,Adam Thielen,33,9,17,"103 catches for 1,014 yards, 4 td, & 1 rush for 6 yards and 0 td",,Starters_1,CAR,2023,2025-08-15 18:57:15
TE,Hayden Hurst,30,5,8,"18 catches for 184 yards, 1 td",,Starters_1,CAR,2023,2025-08-15 18:57:15
LT,Ikem Ekwonu,23,1,17,,,Starters_1,CAR,2023,2025-08-15 18:57:15
LG,Chandler Zavala,24,Rook,7,,,Starters_1,CAR,2023,2025-08-15 18:57:15
C,Bradley Bozeman,29,5,17,,,Starters_1,CAR,2023,2025-08-15 18:57:15
RG,Nash Jensen,24,Rook,5,,,Starters_1,CAR,2023,2025-08-15 18:57:15
RT,Taylor Moton,29,6,17,,,Starters_1,CAR,2023,2025-08-15 18:57:15
LDE,Derrick Brown*,25,3,17,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
DE,Yetur Gross-Matos,25,3,6,,,Starters_1,CAR,2023,2025-08-15 18:57:15
NT,Shy Tuttle,28,4,17,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
RDE,DeShawn Williams,31,7,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
LOLB,Brian Burns,25,4,16,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
LILB,Frankie Luvu,27,5,17,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
ROLB,Justin Houston,34,12,7,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
LCB,C.J. Henderson,25,3,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
RCB,Donte Jackson,28,5,16,,,Starters_1,CAR,2023,2025-08-15 18:57:15
SS,Xavier Woods,28,6,14,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
FS,Vonn Bell,29,7,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CAR,2023,2025-08-15 18:57:15
