Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Cam Newton,25,3,14,"262 for 448, 3,127 yards, 18 td, 12 int, & 103 rushes for 539 yards and 5 td",,Starters_1,CAR,2014,2025-08-15 18:56:02
RB,Jonathan Stewart,27,6,8,"175 rushes for 809 yards, 3 td, & 25 catches for 181 yards and 1 td",,Starters_1,CAR,2014,2025-08-15 18:56:02
WR,Kelvin Benjamin,23,Rook,15,"73 catches for 1,008 yards, 9 td",,Starters_1,CAR,2014,2025-08-15 18:56:02
WR,Jerricho Cotchery,32,10,13,"48 catches for 580 yards, 1 td",,Starters_1,CAR,2014,2025-08-15 18:56:02
TE,Ed Dickson,27,4,10,"10 catches for 115 yards, 1 td",,Starters_1,CAR,2014,2025-08-15 18:56:02
TE,Greg Olsen*,29,7,16,"84 catches for 1,008 yards, 6 td",,Starters_1,CAR,2014,2025-08-15 18:56:02
LT,Byron Bell,25,3,15,1 fumble recovered,,Starters_1,CAR,2014,2025-08-15 18:56:02
LG,Andrew Norwell,23,Rook,9,,,Starters_1,CAR,2014,2025-08-15 18:56:02
C,Ryan Kalil,29,7,16,,,Starters_1,CAR,2014,2025-08-15 18:56:02
RG,Trai Turner,21,Rook,9,,,Starters_1,CAR,2014,2025-08-15 18:56:02
RT,Nate Chandler,25,2,11,,,Starters_1,CAR,2014,2025-08-15 18:56:02
LDE,Charles Johnson,28,7,16,"8.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
LDT,Kawann Short,25,1,9,"3.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
RDT,Star Lotulelei,25,1,13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
RDE,Wes Horton,24,1,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
LLB,A.J. Klein,23,1,8,,,Starters_1,CAR,2014,2025-08-15 18:56:02
MLB,Luke Kuechly*+,23,2,16,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
RLB,Thomas Davis,31,9,15,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
LCB,Antoine Cason,28,6,11,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
RCB,Josh Norman,27,2,10,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
SS,Roman Harper,32,8,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
FS,Thomas DeCoud,29,6,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CAR,2014,2025-08-15 18:56:02
