Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CAR,2006,QB,Jake Delhomme,31,7,13,"263 for 431, 2,805 yards, 17 td, 11 int, & 18 rushes for 12 yards and 0 td",,Starters_1
CAR,2006,RB,DeShaun Foster,26,3,14,"227 rushes for 897 yards, 3 td, & 32 catches for 159 yards and 0 td",,Starters_1
CAR,2006,FB,Brad Hoover,30,6,12,"22 rushes for 73 yards, 1 td, & 20 catches for 122 yards and 0 td",,Starters_1
CAR,2006,WR,Keyshawn Johnson,34,10,16,"70 catches for 815 yards, 4 td, & 1 rush for 4 yards and 1 td",,Starters_1
CAR,2006,WR,Steve Smith Sr.*,27,5,14,"83 catches for 1,166 yards, 8 td, & 8 rushes for 61 yards and 1 td",,Starters_1
CAR,2006,TE,Michael Gaines,26,2,9,"15 catches for 146 yards, 0 td",,Starters_1
CAR,2006,LT,Jordan Gross,26,3,16,1 fumble recovered,,Starters_1
CAR,2006,LG,Mike Wahle,29,8,13,,,Starters_1
CAR,2006,C,Geoff Hangartner,24,1,15,,,Starters_1
CAR,2006,RG,Evan Mathis,25,1,15,,,Starters_1
CAR,2006,RT,Jeremy Bridges,26,2,14,,,Starters_1
CAR,2006,LDE,Julius Peppers*+,26,4,16,"13.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CAR,2006,LDT,Ma'ake Kemoeatu,27,4,13,,,Starters_1
CAR,2006,RDT,Kris Jenkins*,27,5,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CAR,2006,RDE,Mike Rucker,31,7,14,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CAR,2006,LLB,Thomas Davis,23,1,14,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CAR,2006,MLB,Chris Draft,30,8,16,"5.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CAR,2006,RLB,Na'il Diggs,28,6,10,,,Starters_1
CAR,2006,LCB,Chris Gamble,23,2,13,"1.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
CAR,2006,RCB,Ken Lucas,27,5,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
CAR,2006,SS,Shaun Williams,30,8,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
CAR,2006,FS,Mike Minter,32,9,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
