Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Sam Darnold,25,4,6,"82 for 140, 1,143 yards, 7 td, 3 int, & 26 rushes for 106 yards and 2 td",,Starters_1,CAR,2022,2025-08-15 18:57:07
RB,D'Onta Foreman,26,5,9,"203 rushes for 914 yards, 5 td, & 5 catches for 26 yards and 0 td",,Starters_1,CAR,2022,2025-08-15 18:57:07
WR,Terrace Marshall Jr.,22,1,9,"28 catches for 490 yards, 1 td",,Starters_1,CAR,2022,2025-08-15 18:57:07
WR,D.J. Moore,25,4,17,"63 catches for 888 yards, 7 td, & 10 rushes for 53 yards and 0 td",,Starters_1,CAR,2022,2025-08-15 18:57:07
WR,Shi Smith,24,1,6,"22 catches for 296 yards, 2 td",,Starters_1,CAR,2022,2025-08-15 18:57:07
TE,Ian Thomas,26,4,17,"21 catches for 197 yards, 0 td",,Starters_1,CAR,2022,2025-08-15 18:57:07
LT,Ikem Ekwonu,22,Rook,17,1 fumble recovered,,Starters_1,CAR,2022,2025-08-15 18:57:07
LG,Brady Christensen,26,1,17,,,Starters_1,CAR,2022,2025-08-15 18:57:07
C,Bradley Bozeman,28,4,11,,,Starters_1,CAR,2022,2025-08-15 18:57:07
RG,Austin Corbett,27,4,17,,,Starters_1,CAR,2022,2025-08-15 18:57:07
RT,Taylor Moton,28,5,17,,,Starters_1,CAR,2022,2025-08-15 18:57:07
LDE,Brian Burns*,24,3,16,"12.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
LDT,Derrick Brown,24,2,17,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
RDT,Matthew Ioannidis,28,6,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
RDE,Yetur Gross-Matos,24,2,17,"2.5 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
LLB,Shaq Thompson,28,7,17,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
MLB,Cory Littleton,29,6,7,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
RLB,Frankie Luvu,26,4,14,"7.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
LCB,Donte Jackson,27,4,9,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
RCB,Jaycee Horn,23,1,13,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
SS,Myles Hartsfield,25,2,10,,,Starters_1,CAR,2022,2025-08-15 18:57:07
FS,Xavier Woods,27,5,15,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CAR,2022,2025-08-15 18:57:07
