Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NWE,2007,QB,Tom Brady*+,30,7,16,"398 for 578, 4,806 yards, 50 td, 8 int, & 37 rushes for 98 yards and 2 td",,Starters_1
NWE,2007,RB,Kevin Faulk,31,8,8,"62 rushes for 265 yards, 0 td, & 47 catches for 383 yards and 1 td",,Starters_1
NWE,2007,WR,Randy Moss*+,30,9,16,"98 catches for 1,493 yards, 23 td",,Starters_1
NWE,2007,WR,Wes Welker,26,3,13,"112 catches for 1,175 yards, 8 td, & 4 rushes for 34 yards and 0 td",,Starters_1
NWE,2007,TE,Kyle Brady,35,12,9,"9 catches for 70 yards, 2 td",,Starters_1
NWE,2007,TE,Ben Watson,27,3,8,"36 catches for 389 yards, 6 td, & 1 rush for 11 yards and 0 td",,Starters_1
NWE,2007,LT,Matt Light*+,29,6,16,,,Starters_1
NWE,2007,LG,Logan Mankins*,25,2,16,,,Starters_1
NWE,2007,C,Dan Koppen*,28,4,15,,,Starters_1
NWE,2007,RG,Steve Neal,31,5,8,,,Starters_1
NWE,2007,RT,Nick Kaczur,28,2,15,,,Starters_1
NWE,2007,LDE,Ty Warren,26,4,16,"4.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
NWE,2007,NT,Vince Wilfork*,26,3,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NWE,2007,RDE,Jarvis Green,28,5,10,"6.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NWE,2007,LOLB,Mike Vrabel*+,32,10,15,"12.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,2007,LILB,Adalius Thomas,30,7,15,"6.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NWE,2007,RILB,Tedy Bruschi,34,11,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,2007,ROLB,Rosevelt Colvin,30,8,10,"4.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
NWE,2007,LCB,Asante Samuel*+,26,4,14,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1
NWE,2007,RCB,Ellis Hobbs,24,2,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
NWE,2007,SS,Rodney Harrison,35,13,11,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NWE,2007,FS,James Sanders,24,2,15,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
