Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NWE,1991,QB,Hugh Millen,28,4,13,"246 for 409, 3,073 yards, 9 td, 18 int, & 31 rushes for 92 yards and 1 td",,Starters_1
NWE,1991,RB,Leonard Russell,22,Rook,15,"266 rushes for 959 yards, 4 td, & 18 catches for 81 yards and 0 td",,Starters_1
NWE,1991,FB,Ivy Joe Hunter,25,2,11,"18 rushes for 53 yards, 0 td, & 11 catches for 97 yards and 0 td",,Starters_1
NWE,1991,WR,Irving Fryar,29,7,15,"68 catches for 1,014 yards, 3 td, & 2 rushes for 11 yards and 0 td",,Starters_1
NWE,1991,WR,Greg McMurtry,24,1,12,"41 catches for 614 yards, 2 td",,Starters_1
NWE,1991,TE,Marv Cook*+,25,2,16,"82 catches for 808 yards, 3 td",,Starters_1
NWE,1991,LT,Bruce Armstrong*,26,4,16,,,Starters_1
NWE,1991,LG,Elbert Crawford,25,1,16,,,Starters_1
NWE,1991,C,Gene Chilton,27,5,16,,,Starters_1
NWE,1991,RG,Danny Villa,27,4,10,2 fumbles recovered,,Starters_1
NWE,1991,RT,Pat Harlow,22,Rook,16,,,Starters_1
NWE,1991,LDE,Ray Agnew,24,1,10,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,1991,NT,Tim Goad,25,3,15,,,Starters_1
NWE,1991,RDE,Brent Williams,27,5,16,"3.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
NWE,1991,LOLB,Andre Tippett,32,9,16,"8.5 sacks, 1 interception, 3 fumbles recovered",,Starters_1
NWE,1991,LILB,Eugene Lockhart,30,7,13,,,Starters_1
NWE,1991,RILB,Vincent Brown,26,3,15,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NWE,1991,ROLB,Chris Singleton,24,1,11,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NWE,1991,LCB,Ronnie Lippett,31,8,13,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
NWE,1991,RCB,Maurice Hurst,24,2,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
NWE,1991,SS,Harry Colon,22,Rook,14,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
NWE,1991,FS,Fred Marion,32,9,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
