Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Brady*,38,15,16,"402 for 624, 4,770 yards, 36 td, 7 int, & 34 rushes for 53 yards and 3 td",,Starters_1,NWE,2015,2025-08-15 19:24:40
RB,Dion Lewis,25,4,6,"49 rushes for 234 yards, 2 td, & 36 catches for 388 yards and 2 td",,Starters_1,NWE,2015,2025-08-15 19:24:40
WR,Julian Edelman,29,6,9,"61 catches for 692 yards, 7 td, & 3 rushes for 23 yards and 0 td",,Starters_1,NWE,2015,2025-08-15 19:24:40
WR,Keshawn Martin,25,3,8,"24 catches for 269 yards, 2 td, & 1 rush for 6 yards and 0 td",,Starters_1,NWE,2015,2025-08-15 19:24:40
TE,Rob Gronkowski*+,26,5,15,"72 catches for 1,176 yards, 11 td",,Starters_1,NWE,2015,2025-08-15 19:24:40
TE,Michael Williams,25,Rook,9,"3 catches for 26 yards, 0 td",,Starters_1,NWE,2015,2025-08-15 19:24:40
LT,Sebastian Vollmer,31,6,13,,,Starters_1,NWE,2015,2025-08-15 19:24:40
LG,Shaq Mason,22,Rook,10,,,Starters_1,NWE,2015,2025-08-15 19:24:40
C,David Andrews,23,Rook,11,,,Starters_1,NWE,2015,2025-08-15 19:24:40
RG,Tre' Jackson,23,Rook,9,,,Starters_1,NWE,2015,2025-08-15 19:24:40
RT,Marcus Cannon,27,4,8,,,Starters_1,NWE,2015,2025-08-15 19:24:40
LDE,Rob Ninkovich,31,9,16,"6.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
LDT,Alan Branch,31,8,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
RDT,Malcom Brown,21,Rook,12,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
RDE,Chandler Jones*,25,3,15,"12.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
LLB,Jamie Collins*,26,2,12,"5.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
MLB,Jerod Mayo,29,7,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
RLB,Dont'a Hightower,25,3,12,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
LCB,Malcolm Butler*,25,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
RCB,Logan Ryan,24,2,14,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
SS,Patrick Chung,28,6,14,,,Starters_1,NWE,2015,2025-08-15 19:24:40
FS,Devin McCourty,28,5,14,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NWE,2015,2025-08-15 19:24:40
