Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NWE,2009,QB,Tom Brady*,32,9,16,"371 for 565, 4,398 yards, 28 td, 13 int, & 29 rushes for 44 yards and 1 td",,Starters_1
NWE,2009,RB,Kevin Faulk,33,10,7,"62 rushes for 335 yards, 2 td, & 37 catches for 301 yards and 1 td",,Starters_1
NWE,2009,WR,Julian Edelman,23,Rook,7,"37 catches for 359 yards, 1 td, & 2 rushes for 5 yards and 0 td",,Starters_1
NWE,2009,WR,Randy Moss,32,11,16,"83 catches for 1,264 yards, 13 td",,Starters_1
NWE,2009,WR,Wes Welker*+,28,5,13,"123 catches for 1,348 yards, 4 td, & 5 rushes for 36 yards and 0 td",,Starters_1
NWE,2009,TE,Ben Watson,29,5,7,"29 catches for 404 yards, 5 td",,Starters_1
NWE,2009,LT,Matt Light,31,8,11,,,Starters_1
NWE,2009,LG,Logan Mankins*,27,4,16,,,Starters_1
NWE,2009,C,Dan Koppen,30,6,16,1 fumble recovered,,Starters_1
NWE,2009,RG,Steve Neal,33,7,12,,,Starters_1
NWE,2009,RT,Nick Kaczur,30,4,13,1 fumble recovered,,Starters_1
NWE,2009,LDE,Ty Warren,28,6,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,2009,NT,Vince Wilfork*,28,5,13,,,Starters_1
NWE,2009,RDE,Jarvis Green,30,7,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,2009,LOLB,Tully Banta-Cain,29,6,10,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,2009,LILB,Jerod Mayo,23,1,12,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,2009,RILB,Gary Guyton,24,1,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,2009,ROLB,Adalius Thomas,32,9,11,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NWE,2009,LCB,Shawn Springs,34,12,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NWE,2009,RCB,Leigh Bodden,28,6,14,"0.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1
NWE,2009,SS,Brandon Meriweather*,25,2,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
NWE,2009,FS,Brandon McGowan,26,4,11,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
