Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NWE,1980,QB,Steve Grogan,27,5,12,"175 for 306, 2,475 yards, 18 td, 22 int, & 30 rushes for 112 yards and 1 td",,Starters_1
NWE,1980,RB,Vagas Ferguson,23,Rook,16,"211 rushes for 818 yards, 2 td, & 22 catches for 173 yards and 0 td",,Starters_1
NWE,1980,FB,Don Calhoun,28,6,16,"200 rushes for 787 yards, 9 td, & 27 catches for 129 yards and 0 td",,Starters_1
NWE,1980,WR,Harold Jackson,34,12,15,"35 catches for 737 yards, 5 td, & 5 rushes for 37 yards and 0 td",,Starters_1
NWE,1980,WR,Stanley Morgan*,25,3,16,"45 catches for 991 yards, 6 td, & 4 rushes for 36 yards and 0 td",,Starters_1
NWE,1980,TE,Russ Francis,27,5,15,"41 catches for 664 yards, 8 td",,Starters_1
NWE,1980,LT,Dwight Wheeler,25,2,16,,,Starters_1
NWE,1980,LG,John Hannah*+,29,7,16,,,Starters_1
NWE,1980,C,Bill Lenkaitis,34,12,16,,,Starters_1
NWE,1980,RG,Sam Adams,32,8,14,1 fumble recovered,,Starters_1
NWE,1980,RT,Shelby Jordan,28,5,16,,,Starters_1
NWE,1980,LDE,Mel Lunsford,30,7,12,,,Starters_1
NWE,1980,NT,Ray Hamilton,29,7,15,"0 interceptions, 1 fumble recovered",,Starters_1
NWE,1980,RDE,Julius Adams*,32,9,16,,,Starters_1
NWE,1980,LOLB,Mike Hawkins,25,2,16,"2 interceptions, 0 fumbles recovered",,Starters_1
NWE,1980,LILB,Steve Nelson*,29,6,16,"3 interceptions, 1 fumble recovered",,Starters_1
NWE,1980,RILB,John Zamberlin,24,1,13,,,Starters_1
NWE,1980,ROLB,Rod Shoate,27,5,16,"3 interceptions, 1 fumble recovered",,Starters_1
NWE,1980,LCB,Raymond Clayborn,25,3,16,"5 interceptions, 1 fumble recovered",,Starters_1
NWE,1980,RCB,Mike Haynes*,27,4,12,"1 interception, 3 fumbles recovered",,Starters_1
NWE,1980,SS,Roland James,22,Rook,10,"4 interceptions, 1 fumble recovered",,Starters_1
NWE,1980,FS,Tim Fox*,27,4,16,"4 interceptions, 0 fumbles recovered",,Starters_1
