Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Brady*,41,18,16,"375 for 570, 4,355 yards, 29 td, 11 int, & 23 rushes for 35 yards and 2 td",,Starters_1,NWE,2018,2025-08-15 19:25:04
RB,Sony Michel,23,Rook,8,"209 rushes for 931 yards, 6 td, & 7 catches for 50 yards and 0 td",,Starters_1,NWE,2018,2025-08-15 19:25:04
FB,James Develin,30,6,8,"6 rushes for 8 yards, 4 td, & 12 catches for 61 yards and 0 td",,Starters_1,NWE,2018,2025-08-15 19:25:04
WR,Julian Edelman,32,9,12,"74 catches for 850 yards, 6 td, & 9 rushes for 107 yards and 0 td",,Starters_1,NWE,2018,2025-08-15 19:25:04
WR,Josh Gordon,27,6,11,"40 catches for 720 yards, 3 td",,Starters_1,NWE,2018,2025-08-15 19:25:04
TE,Rob Gronkowski,29,8,11,"47 catches for 682 yards, 3 td",,Starters_1,NWE,2018,2025-08-15 19:25:04
LT,Trent Brown,25,3,16,,,Starters_1,NWE,2018,2025-08-15 19:25:04
LG,Joe Thuney,26,2,16,,,Starters_1,NWE,2018,2025-08-15 19:25:04
C,David Andrews,26,3,16,2 fumbles recovered,,Starters_1,NWE,2018,2025-08-15 19:25:04
RG,Shaq Mason,25,3,14,,,Starters_1,NWE,2018,2025-08-15 19:25:04
RT,Marcus Cannon,30,7,13,,,Starters_1,NWE,2018,2025-08-15 19:25:04
LDE,Trey Flowers,25,3,15,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
LDT,Lawrence Guy,28,6,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
RDT,Malcom Brown,24,3,14,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
RDE,Deatrich Wise Jr.,24,1,5,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
LLB,Dont'a Hightower,28,6,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
MLB,Kyle Van Noy,27,4,16,"3.5 sacks, 1 interception, 2 fumbles recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
RLB,Elandon Roberts,24,2,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
LCB,Jason McCourty,31,9,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
RCB,Stephon Gilmore*+,28,6,16,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
SS,Patrick Chung,31,9,14,"0.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
FS,Devin McCourty,31,8,16,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,NWE,2018,2025-08-15 19:25:04
