Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Brady*+,40,17,16,"385 for 581, 4,577 yards, 32 td, 8 int, & 25 rushes for 28 yards and 0 td",,Starters_1,NWE,2017,2025-08-15 19:24:54
RB,Dion Lewis,27,6,8,"180 rushes for 896 yards, 6 td, & 32 catches for 214 yards and 3 td",,Starters_1,NWE,2017,2025-08-15 19:24:54
FB,James Develin*,29,5,7,"0 rushes for yards, 0 td, & 6 catches for 38 yards and 0 td",,Starters_1,NWE,2017,2025-08-15 19:24:54
WR,Brandin Cooks,24,3,15,"65 catches for 1,082 yards, 7 td, & 9 rushes for 40 yards and 0 td",,Starters_1,NWE,2017,2025-08-15 19:24:54
WR,Chris Hogan,30,4,7,"34 catches for 439 yards, 5 td, & 3 rushes for 17 yards and 0 td",,Starters_1,NWE,2017,2025-08-15 19:24:54
TE,Rob Gronkowski*+,28,7,14,"69 catches for 1,084 yards, 8 td",,Starters_1,NWE,2017,2025-08-15 19:24:54
LT,Nate Solder,29,6,16,,,Starters_1,NWE,2017,2025-08-15 19:24:54
LG,Joe Thuney,25,1,16,,,Starters_1,NWE,2017,2025-08-15 19:24:54
C,David Andrews,25,2,14,2 fumbles recovered,,Starters_1,NWE,2017,2025-08-15 19:24:54
RG,Shaq Mason,24,2,16,1 fumble recovered,,Starters_1,NWE,2017,2025-08-15 19:24:54
RT,Marcus Cannon,29,6,7,,,Starters_1,NWE,2017,2025-08-15 19:24:54
LDE,Lawrence Guy,27,5,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
LDT,Alan Branch,33,10,6,,,Starters_1,NWE,2017,2025-08-15 19:24:54
RDT,Adam Butler,23,Rook,6,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
RDE,Trey Flowers,24,2,14,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
LLB,Kyle Van Noy,26,3,12,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
MLB,Elandon Roberts,23,1,14,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
RLB,David Harris,33,10,6,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
LCB,Malcolm Butler,27,3,15,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
RCB,Stephon Gilmore,27,5,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
SS,Patrick Chung,30,8,11,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
FS,Devin McCourty,30,7,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NWE,2017,2025-08-15 19:24:54
