Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Brady*,34,11,16,"401 for 611, 5,235 yards, 39 td, 12 int, & 43 rushes for 109 yards and 3 td",,Starters_1,NWE,2011,2025-08-15 19:24:06
RB,BenJarvus Green-Ellis,26,3,6,"181 rushes for 667 yards, 11 td, & 9 catches for 159 yards and 0 td",,Starters_1,NWE,2011,2025-08-15 19:24:06
WR,Deion Branch,32,9,15,"51 catches for 702 yards, 5 td",,Starters_1,NWE,2011,2025-08-15 19:24:06
WR,Wes Welker*+,30,7,15,"122 catches for 1,569 yards, 9 td, & 4 rushes for 30 yards and 0 td",,Starters_1,NWE,2011,2025-08-15 19:24:06
TE,Rob Gronkowski*+,22,1,16,"90 catches for 1,327 yards, 17 td, & 1 rush for 2 yards and 1 td",,Starters_1,NWE,2011,2025-08-15 19:24:06
TE,Aaron Hernandez,22,1,12,"79 catches for 910 yards, 7 td, & 5 rushes for 45 yards and 0 td",,Starters_1,NWE,2011,2025-08-15 19:24:06
LT,Matt Light,33,10,15,,,Starters_1,NWE,2011,2025-08-15 19:24:06
LG,Logan Mankins*,29,6,15,,,Starters_1,NWE,2011,2025-08-15 19:24:06
C,Dan Connolly,29,6,11,,,Starters_1,NWE,2011,2025-08-15 19:24:06
RG,Brian Waters*,34,11,16,,,Starters_1,NWE,2011,2025-08-15 19:24:06
RT,Nate Solder,23,Rook,13,,,Starters_1,NWE,2011,2025-08-15 19:24:06
LDE,Shaun Ellis,34,11,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
LDT,Vince Wilfork*,30,7,16,"3.5 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
RDT,Kyle Love,25,1,13,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
RDE,Andre Carter*,32,10,14,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
LLB,Rob Ninkovich,27,5,16,"6.5 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
MLB,Jerod Mayo,25,3,13,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
RLB,Brandon Spikes,24,1,6,,,Starters_1,NWE,2011,2025-08-15 19:24:06
LCB,Devin McCourty,24,1,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
RCB,Kyle Arrington,25,2,14,"0.0 sacks, 7 interceptions, 1 fumble recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
SS,James Ihedigbo,28,3,12,,,Starters_1,NWE,2011,2025-08-15 19:24:06
FS,Patrick Chung,24,2,8,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NWE,2011,2025-08-15 19:24:06
