Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Mac Jones*,23,Rook,17,"352 for 521, 3,801 yards, 22 td, 13 int, & 44 rushes for 129 yards and 0 td",,Starters_1,NWE,2021,2025-08-15 19:25:28
RB,Damien Harris,24,2,15,"202 rushes for 929 yards, 15 td, & 18 catches for 132 yards and 0 td",,Starters_1,NWE,2021,2025-08-15 19:25:28
FB,Jakob Johnson,27,2,6,"0 rushes for yards, 0 td, & 4 catches for 43 yards and 0 td",,Starters_1,NWE,2021,2025-08-15 19:25:28
WR,Nelson Agholor,28,6,13,"37 catches for 473 yards, 3 td, & 3 rushes for 11 yards and 0 td",,Starters_1,NWE,2021,2025-08-15 19:25:28
WR,Jakobi Meyers,25,2,16,"83 catches for 866 yards, 2 td, & 1 rush for 9 yards and 0 td",,Starters_1,NWE,2021,2025-08-15 19:25:28
TE,Jonnu Smith,26,4,11,"28 catches for 294 yards, 1 td, & 9 rushes for 40 yards and 0 td",,Starters_1,NWE,2021,2025-08-15 19:25:28
LT,Isaiah Wynn,26,2,15,,,Starters_1,NWE,2021,2025-08-15 19:25:28
LG,Ted Karras,28,5,13,,,Starters_1,NWE,2021,2025-08-15 19:25:28
C,David Andrews,29,6,17,1 fumble recovered,,Starters_1,NWE,2021,2025-08-15 19:25:28
RG,Shaq Mason,28,6,15,,,Starters_1,NWE,2021,2025-08-15 19:25:28
RT,Trent Brown,28,6,9,,,Starters_1,NWE,2021,2025-08-15 19:25:28
LDE,Deatrich Wise Jr.,27,4,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
NT,Davon Godchaux,27,4,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
RDE,Lawrence Guy,31,9,17,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
LOLB,Matt Judon*,29,5,16,"12.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
LILB,Ja'Whaun Bentley,25,3,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
ROLB,Dont'a Hightower,31,9,15,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
LCB,J.C. Jackson*,26,3,17,"0.0 sacks, 8 interceptions, 0 fumbles recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
RCB,Jalen Mills,27,5,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
SS,Adrian Phillips,29,7,13,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
FS,Devin McCourty,34,11,17,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,NWE,2021,2025-08-15 19:25:28
DB,Kyle Dugger,25,1,13,,,Starters_1,NWE,2021,2025-08-15 19:25:28
