Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Brady*,36,13,16,"380 for 628, 4,343 yards, 25 td, 11 int, & 32 rushes for 18 yards and 0 td",,Starters_1,NWE,2013,2025-08-15 19:24:22
RB,LeGarrette Blount,27,3,7,"153 rushes for 772 yards, 7 td, & 2 catches for 38 yards and 0 td",,Starters_1,NWE,2013,2025-08-15 19:24:22
WR,Aaron Dobson,22,Rook,9,"37 catches for 519 yards, 4 td",,Starters_1,NWE,2013,2025-08-15 19:24:22
WR,Julian Edelman,27,4,11,"105 catches for 1,056 yards, 6 td, & 2 rushes for 11 yards and 0 td",,Starters_1,NWE,2013,2025-08-15 19:24:22
TE,Rob Gronkowski,24,3,6,"39 catches for 592 yards, 4 td",,Starters_1,NWE,2013,2025-08-15 19:24:22
TE,Michael Hoomanawanui,25,3,10,"12 catches for 136 yards, 1 td",,Starters_1,NWE,2013,2025-08-15 19:24:22
LT,Nate Solder,25,2,15,,,Starters_1,NWE,2013,2025-08-15 19:24:22
LG,Logan Mankins*,31,8,16,,,Starters_1,NWE,2013,2025-08-15 19:24:22
C,Ryan Wendell,27,4,16,,,Starters_1,NWE,2013,2025-08-15 19:24:22
RG,Dan Connolly,31,8,16,,,Starters_1,NWE,2013,2025-08-15 19:24:22
RT,Sebastian Vollmer,29,4,8,1 fumble recovered,,Starters_1,NWE,2013,2025-08-15 19:24:22
LDE,Rob Ninkovich,29,7,16,"8.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
LDT,Joe Vellano,25,Rook,8,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
RDT,Chris Jones,23,Rook,11,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
RDE,Chandler Jones,23,1,16,"11.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
LLB,Jamie Collins,24,Rook,8,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
MLB,Brandon Spikes,26,3,11,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
RLB,Dont'a Hightower,23,1,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
LCB,Aqib Talib*,27,5,13,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
RCB,Alfonzo Dennard,24,1,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
SS,Steve Gregory,30,7,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
FS,Devin McCourty,26,3,15,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NWE,2013,2025-08-15 19:24:22
