Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Mac Jones,25,2,11,"224 for 345, 2,120 yards, 10 td, 12 int, & 26 rushes for 96 yards and 0 td",,Starters_1,NWE,2023,2025-08-15 19:25:46
RB,Rhamondre Stevenson,25,2,12,"156 rushes for 619 yards, 4 td, & 38 catches for 238 yards and 0 td",,Starters_1,NWE,2023,2025-08-15 19:25:46
WR,Kendrick Bourne,28,6,5,"37 catches for 406 yards, 4 td, & 1 rush for 4 yards and 0 td",,Starters_1,NWE,2023,2025-08-15 19:25:46
WR,DeVante Parker,30,8,13,"33 catches for 394 yards, 0 td",,Starters_1,NWE,2023,2025-08-15 19:25:46
TE,Pharaoh Brown,29,6,11,"13 catches for 208 yards, 1 td",,Starters_1,NWE,2023,2025-08-15 19:25:46
TE,Mike Gesicki,28,5,10,"29 catches for 244 yards, 2 td",,Starters_1,NWE,2023,2025-08-15 19:25:46
LT,Trent Brown,30,8,8,,,Starters_1,NWE,2023,2025-08-15 19:25:46
LG,Cole Strange,25,1,10,1 fumble recovered,,Starters_1,NWE,2023,2025-08-15 19:25:46
C,David Andrews,31,8,17,1 fumble recovered,,Starters_1,NWE,2023,2025-08-15 19:25:46
RG,Sidy Sow,25,Rook,13,,,Starters_1,NWE,2023,2025-08-15 19:25:46
RT,Michael Onwenu,26,3,15,,,Starters_1,NWE,2023,2025-08-15 19:25:46
LDE,Deatrich Wise Jr.,29,6,13,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2023,2025-08-15 19:25:46
NT,Davon Godchaux,29,6,17,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2023,2025-08-15 19:25:46
RDE,Lawrence Guy,33,11,12,,,Starters_1,NWE,2023,2025-08-15 19:25:46
LILB,Ja'Whaun Bentley,27,5,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2023,2025-08-15 19:25:46
RILB,Jahlani Tavai,27,4,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NWE,2023,2025-08-15 19:25:46
ROLB,Anfernee Jennings,26,3,14,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2023,2025-08-15 19:25:46
LCB,Jonathan Jones,30,7,14,,,Starters_1,NWE,2023,2025-08-15 19:25:46
RCB,J.C. Jackson,28,5,6,,,Starters_1,NWE,2023,2025-08-15 19:25:46
SS,Jabrill Peppers,28,6,15,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,NWE,2023,2025-08-15 19:25:46
FS,Kyle Dugger,27,3,17,"1.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NWE,2023,2025-08-15 19:25:46
DB,Jalen Mills,29,7,8,,,Starters_1,NWE,2023,2025-08-15 19:25:46
