Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Brady*,37,14,16,"373 for 582, 4,109 yards, 33 td, 9 int, & 36 rushes for 57 yards and 0 td",,Starters_1,NWE,2014,2025-08-15 19:24:31
RB,Shane Vereen,25,3,6,"96 rushes for 391 yards, 2 td, & 52 catches for 447 yards and 3 td",,Starters_1,NWE,2014,2025-08-15 19:24:31
WR,Julian Edelman,28,5,13,"92 catches for 972 yards, 4 td, & 10 rushes for 94 yards and 0 td",,Starters_1,NWE,2014,2025-08-15 19:24:31
WR,Brandon LaFell,28,4,13,"74 catches for 953 yards, 7 td, & 2 rushes for 13 yards and 0 td",,Starters_1,NWE,2014,2025-08-15 19:24:31
TE,Rob Gronkowski*+,25,4,10,"82 catches for 1,124 yards, 12 td",,Starters_1,NWE,2014,2025-08-15 19:24:31
TE,Michael Hoomanawanui,26,4,12,"3 catches for 44 yards, 0 td",,Starters_1,NWE,2014,2025-08-15 19:24:31
LT,Nate Solder,26,3,16,1 fumble recovered,,Starters_1,NWE,2014,2025-08-15 19:24:31
LG,Dan Connolly,32,9,13,1 fumble recovered,,Starters_1,NWE,2014,2025-08-15 19:24:31
C,Bryan Stork,24,Rook,11,,,Starters_1,NWE,2014,2025-08-15 19:24:31
RG,Ryan Wendell,28,5,12,,,Starters_1,NWE,2014,2025-08-15 19:24:31
RT,Sebastian Vollmer,30,5,15,,,Starters_1,NWE,2014,2025-08-15 19:24:31
LDE,Rob Ninkovich,30,8,16,"8.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
LDT,Vince Wilfork,33,10,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
RDT,Chris Jones,24,1,12,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
RDE,Chandler Jones,24,2,8,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
LLB,Jamie Collins,25,1,15,"4.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
MLB,Jerod Mayo,28,6,6,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
RLB,Dont'a Hightower,24,2,12,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
LCB,Darrelle Revis*+,29,7,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
RCB,Brandon Browner,30,3,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
SS,Patrick Chung,27,5,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
FS,Devin McCourty,27,4,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NWE,2014,2025-08-15 19:24:31
